subscriber_id,subscriber_name,city,zone,plan_type,plan_name,monthly_charge,activation_date,status
SUB_01280,Customer 1280,Ajman,Zone 6,Prepaid,Basic,103.77,2025-04-16,Active
SUB_01281,Customer 1281,Sharjah,Zone 1,Prepaid,Basic,143.28,2024-11-09,Active
SUB_01282,Customer 1282,Sharjah,Zone 8,Prepaid,Basic,98.71,2024-07-26,Suspended
SUB_01283,Customer 1283,Abu Dhabi,Zone 3,Prepaid,Basic,96.36,2025-02-01,Suspended
SUB_01284,Customer 1284,Abu Dhabi,Zone 6,Postpaid,Unlimited,491.5,2025-05-13,Active
SUB_01285,Customer 1285,Sharjah,Zone 6,Postpaid,Premium,250.67,2024-04-23,Active
SUB_01286,Customer 1286,Dubai,Zone 2,Prepaid,Basic,93.24,2024-09-03,Active
SUB_01287,Customer 1287,Dubai,Zone 2,Postpaid,Standard,192.12,2025-01-29,Suspended
SUB_01288,Customer 1288,Abu Dhabi,Zone 7,Prepaid,Standard,93.28,2025-08-12,Active
SUB_01289,Customer 1289,Abu Dhabi,Zone 8,Prepaid,Standard,78.3,2025-01-06,Active
SUB_01290,Customer 1290,Fujairah,Zone 1,Postpaid,Premium,219.07,2025-08-15,Active
SUB_01291,Customer 1291,Abu Dhabi,Zone 6,Postpaid,Premium,241.31,2024-11-02,Churned
SUB_01292,Customer 1292,Dubai,Zone 6,Postpaid,Premium,239.25,2025-12-21,Active
SUB_01293,Customer 1293,Dubai,Zone 2,Prepaid,Standard,122.4,2024-11-02,Active
SUB_01294,Customer 1294,Dubai,Zone 3,Prepaid,Standard,140.81,2024-01-27,Active
SUB_01295,Customer 1295,Dubai,Zone 2,Postpaid,Standard,177.29,2025-11-09,Active
SUB_01296,Customer 1296,Sharjah,Zone 3,Prepaid,Basic,57.05,2025-02-13,Active
SUB_01297,Customer 1297,Dubai,Zone 3,Postpaid,Unlimited,433.12,2024-10-12,Active
SUB_01298,Customer 1298,Sharjah,Zone 6,Postpaid,Unlimited,443.94,2024-01-13,Active
SUB_01299,Customer 1299,Dubai,Zone 3,Postpaid,Premium,285.74,2025-08-06,Active
SUB_01300,Customer 1300,Abu Dhabi,Zone 7,Postpaid,Standard,144.3,2025-12-07,Active
SUB_01301,Customer 1301,Sharjah,Zone 1,Prepaid,Basic,132.05,2024-02-24,Active
SUB_01302,Customer 1302,Abu Dhabi,Zone 6,Prepaid,Basic,108.1,2025-09-16,Active
SUB_01303,Customer 1303,Abu Dhabi,Zone 4,Prepaid,Basic,111.1,2025-05-27,Active
SUB_01304,Customer 1304,Dubai,Zone 6,Prepaid,Basic,98.3,2024-10-24,Suspended
SUB_01305,Customer 1305,Abu Dhabi,Zone 3,Prepaid,Basic,146.19,2024-08-27,Active
SUB_01306,Customer 1306,Abu Dhabi,Zone 4,Prepaid,Basic,90.96,2025-09-17,Active
SUB_01307,Customer 1307,Sharjah,Zone 2,Prepaid,Basic,67.58,2024-12-30,Active
SUB_01308,Customer 1308,Dubai,Zone 8,Prepaid,Basic,100.49,2024-08-16,Active
SUB_01309,Customer 1309,Sharjah,Zone 7,Prepaid,Basic,96.55,2025-10-17,Active
SUB_01310,Customer 1310,Sharjah,Zone 7,Prepaid,Standard,61.26,2024-07-17,Suspended
SUB_01311,Customer 1311,Dubai,Zone 7,Prepaid,Standard,92.03,2025-10-01,Suspended
SUB_01312,Customer 1312,Ajman,Zone 7,Prepaid,Standard,64.75,2024-09-17,Active
SUB_01313,Customer 1313,Abu Dhabi,Zone 1,Prepaid,Basic,104.86,2025-11-29,Churned
SUB_01314,Customer 1314,Abu Dhabi,Zone 4,Prepaid,Standard,147.21,2025-11-10,Suspended
SUB_01315,Customer 1315,Dubai,Zone 6,Prepaid,Standard,57.31,2025-12-02,Active
SUB_01316,Customer 1316,Dubai,Zone 3,Prepaid,Basic,111.32,2024-05-24,Suspended
SUB_01317,Customer 1317,Sharjah,Zone 7,Postpaid,Premium,203.37,2025-10-09,Active
SUB_01318,Customer 1318,Sharjah,Zone 5,Prepaid,Standard,136.28,2024-04-13,Active
SUB_01319,Customer 1319,Sharjah,Zone 5,Prepaid,Standard,142.94,2025-10-08,Active
SUB_01320,Customer 1320,Abu Dhabi,Zone 1,Prepaid,Basic,122.04,2025-10-27,Active
SUB_01321,Customer 1321,Dubai,Zone 6,Postpaid,Premium,249.02,2024-02-14,Active
SUB_01322,Customer 1322,Dubai,Zone 3,Prepaid,Basic,85.5,2024-11-16,Active
SUB_01323,Customer 1323,Fujairah,Zone 2,Prepaid,Basic,57.17,2025-03-31,Active
SUB_01324,Customer 1324,Abu Dhabi,Zone 5,Postpaid,Premium,285.55,2024-02-08,Active
SUB_01325,Customer 1325,Dubai,Zone 1,Prepaid,Standard,135.66,2025-08-20,Suspended
SUB_01326,Customer 1326,Ajman,Zone 8,Postpaid,Premium,211.7,2025-01-12,Active
SUB_01327,Customer 1327,Abu Dhabi,Zone 8,Prepaid,Standard,115.32,2024-05-18,Active
SUB_01328,Customer 1328,Fujairah,Zone 1,Prepaid,Basic,77.47,2024-04-06,Suspended
SUB_01329,Customer 1329,Dubai,Zone 4,Prepaid,Standard,98.0,2024-11-02,Active
SUB_01330,Customer 1330,Dubai,Zone 2,Prepaid,Basic,86.26,2024-12-04,Active
SUB_01331,Customer 1331,Fujairah,Zone 6,Postpaid,Standard,132.07,2025-03-05,Suspended
SUB_01332,Customer 1332,Dubai,Zone 6,Prepaid,Standard,56.8,2024-07-02,Active
SUB_01333,Customer 1333,Dubai,Zone 2,Prepaid,Basic,107.62,2024-07-28,Active
SUB_01334,Customer 1334,Dubai,Zone 3,Prepaid,Basic,73.41,2024-05-19,Active
SUB_01335,Customer 1335,Dubai,Zone 7,Postpaid,Standard,150.91,2025-07-10,Active
SUB_01336,Customer 1336,Dubai,Zone 1,Prepaid,Basic,95.5,2025-01-13,Active
SUB_01337,Customer 1337,Sharjah,Zone 3,Prepaid,Standard,51.35,2025-07-01,Active
SUB_01338,Customer 1338,Fujairah,Zone 1,Postpaid,Unlimited,491.87,2025-06-01,Active
SUB_01339,Customer 1339,Ajman,Zone 8,Prepaid,Standard,89.01,2024-10-10,Active
SUB_01340,Customer 1340,Sharjah,Zone 5,Prepaid,Standard,68.91,2024-06-21,Suspended
SUB_01341,Customer 1341,Sharjah,Zone 4,Prepaid,Basic,79.83,2024-09-24,Active
SUB_01342,Customer 1342,Dubai,Zone 6,Prepaid,Standard,58.92,2025-05-12,Active
SUB_01343,Customer 1343,Dubai,Zone 2,Postpaid,Premium,292.84,2024-11-02,Active
SUB_01344,Customer 1344,Ajman,Zone 3,Prepaid,Basic,114.99,2024-12-16,Active
SUB_01345,Customer 1345,Sharjah,Zone 7,Prepaid,Standard,131.26,2024-05-01,Active
SUB_01346,Customer 1346,Dubai,Zone 3,Prepaid,Basic,119.06,2025-04-28,Active
SUB_01347,Customer 1347,Abu Dhabi,Zone 5,Prepaid,Standard,99.57,2024-03-22,Active
SUB_01348,Customer 1348,Dubai,Zone 7,Prepaid,Basic,75.41,2024-05-28,Active
SUB_01349,Customer 1349,Abu Dhabi,Zone 2,Postpaid,Standard,119.3,2024-08-23,Active
SUB_01350,Customer 1350,Abu Dhabi,Zone 7,Postpaid,Standard,141.58,2025-11-27,Active
SUB_01351,Customer 1351,Abu Dhabi,Zone 1,Postpaid,Standard,188.79,2025-11-25,Active
SUB_01352,Customer 1352,Dubai,Zone 8,Prepaid,Basic,52.3,2025-02-14,Suspended
SUB_01353,Customer 1353,Dubai,Zone 5,Prepaid,Basic,141.18,2025-07-28,Active
SUB_01354,Customer 1354,Abu Dhabi,Zone 2,Postpaid,Standard,170.79,2025-01-13,Active
SUB_01355,Customer 1355,Dubai,Zone 5,Postpaid,Standard,189.26,2024-04-06,Active
SUB_01356,Customer 1356,Sharjah,Zone 3,Postpaid,Unlimited,441.16,2025-02-12,Active
SUB_01357,Customer 1357,Dubai,Zone 3,Postpaid,Unlimited,441.64,2024-01-19,Active
SUB_01358,Customer 1358,Ajman,Zone 1,Prepaid,Standard,115.08,2024-10-01,Active
SUB_01359,Customer 1359,Dubai,Zone 5,Prepaid,Basic,52.0,2025-07-07,Active
SUB_01360,Customer 1360,Sharjah,Zone 4,Postpaid,Standard,187.16,2024-05-10,Active
SUB_01361,Customer 1361,Dubai,Zone 2,Postpaid,Standard,171.65,2025-04-14,Active
SUB_01362,Customer 1362,Ajman,Zone 8,Postpaid,Premium,321.12,2025-01-16,Active
SUB_01363,Customer 1363,Abu Dhabi,Zone 5,Pre-paid,Basic,71.27,2025-11-23,Active
SUB_01364,Customer 1364,Abu Dhabi,Zone 1,Prepaid,Standard,104.29,2025-11-23,Active
SUB_01365,Customer 1365,Dubai,Zone 5,Postpaid,Standard,168.15,2024-09-29,Active
SUB_01366,Customer 1366,Ajman,Zone 1,Postpaid,Unlimited,499.32,2025-08-25,Active
SUB_01367,Customer 1367,Dubai,Zone 7,Prepaid,Basic,104.93,2025-01-29,Active
SUB_01368,Customer 1368,Sharjah,Zone 4,Prepaid,Standard,106.03,2025-10-19,Active
SUB_01369,Customer 1369,Abu Dhabi,Zone 3,Postpaid,Standard,184.6,2025-01-19,Active
SUB_01370,Customer 1370,Dubai,Zone 5,Prepaid,Basic,100.02,2024-04-24,Active
SUB_01371,Customer 1371,Sharjah,Zone 7,Prepaid,Standard,133.08,2025-11-26,Active
SUB_01372,Customer 1372,Ajman,Zone 3,Prepaid,Standard,66.68,2024-08-31,Active
SUB_01373,Customer 1373,Sharjah,Zone 6,Postpaid,Premium,215.79,2025-05-01,Active
SUB_01374,Customer 1374,Abu Dhabi,Zone 8,Prepaid,Standard,94.96,2024-01-30,Active
SUB_01375,Customer 1375,Abu Dhabi,Zone 6,Prepaid,Standard,52.86,2025-09-30,Active
SUB_01376,Customer 1376,Dubai,Zone 7,Prepaid,Standard,141.99,2025-08-01,Active
SUB_01377,Customer 1377,Sharjah,Zone 6,Prepaid,Standard,112.23,2024-12-05,Active
SUB_01378,Customer 1378,Dubai,Zone 8,Prepaid,Standard,121.44,2025-09-20,Suspended
SUB_01379,Customer 1379,Sharjah,Zone 8,Prepaid,Standard,117.6,2024-08-18,Active
SUB_01380,Customer 1380,Abu Dhabi,Zone 5,Prepaid,Standard,102.19,2025-10-29,Active
SUB_01381,Customer 1381,Dubai,Zone 7,Prepaid,Standard,149.76,2024-03-09,Suspended
SUB_01382,Customer 1382,Sharjah,Zone 8,Prepaid,Standard,78.11,2025-10-16,Active
SUB_01383,Customer 1383,Dubai,Zone 5,Prepaid,Standard,134.06,2025-04-24,Active
SUB_01384,Customer 1384,Sharjah,Zone 7,Prepaid,Basic,81.32,2025-12-22,Active
SUB_01385,Customer 1385,Ajman,Zone 6,Prepaid,Basic,113.85,2024-11-09,Active
SUB_01386,Customer 1386,Ajman,Zone 3,Prepaid,Standard,106.59,2025-10-30,Active
SUB_01387,Customer 1387,Sharjah,Zone 1,Postpaid,Standard,114.56,2025-02-26,Active
SUB_01388,Customer 1388,Dubai,Zone 3,Prepaid,Standard,82.56,2024-05-03,Churned
SUB_01389,Customer 1389,Sharjah,Zone 7,Postpaid,Standard,112.87,2024-05-27,Active
SUB_01390,Customer 1390,Ajman,Zone 5,Prepaid,Basic,76.27,2024-02-20,Active
SUB_01391,Customer 1391,Sharjah,Zone 7,Prepaid,Basic,118.54,2024-02-12,Active
SUB_01392,Customer 1392,Dubai,Zone 3,Prepaid,Standard,125.24,2024-11-11,Active
SUB_01393,Customer 1393,Sharjah,Zone 5,Postpaid,Standard,184.99,2025-05-23,Active
SUB_01394,Customer 1394,Sharjah,Zone 5,Prepaid,Basic,77.74,2024-05-02,Active
SUB_01395,Customer 1395,Sharjah,Zone 8,Prepaid,Standard,67.46,2024-04-13,Active
SUB_01396,Customer 1396,Fujairah,Zone 2,Prepaid,Standard,124.93,2024-09-01,Churned
SUB_01397,Customer 1397,Dubai,Zone 7,Postpaid,Standard,157.96,2025-07-08,Active
SUB_01398,Customer 1398,Sharjah,Zone 6,Postpaid,Premium,246.76,2024-05-22,Active
SUB_01399,Customer 1399,Sharjah,Zone 2,Postpaid,Standard,188.25,2025-02-05,Active
SUB_01400,Customer 1400,Dubai,Zone 3,Prepaid,Standard,84.4,2025-04-13,Active
SUB_01401,Customer 1401,Fujairah,Zone 5,Prepaid,Standard,119.48,2025-01-18,Active
SUB_01402,Customer 1402,Dubai,Zone 6,Postpaid,Premium,326.12,2025-11-21,Active
SUB_01403,Customer 1403,Abu Dhabi,Zone 4,Prepaid,Standard,55.53,2025-12-18,Active
SUB_01404,Customer 1404,Sharjah,Zone 2,Prepaid,Standard,105.41,2025-07-11,Suspended
SUB_01405,Customer 1405,Dubai,Zone 6,Prepaid,Standard,55.48,2025-03-09,Active
SUB_01406,Customer 1406,Sharjah,Zone 3,Prepaid,Standard,64.11,2025-08-28,Active
SUB_01407,Customer 1407,Sharjah,Zone 8,Postpaid,Premium,277.47,2024-06-11,Active
SUB_01408,Customer 1408,Abu Dhabi,Zone 8,Postpaid,Standard,173.6,2025-03-04,Active
SUB_01409,Customer 1409,Abu Dhabi,Zone 1,Prepaid,Basic,51.37,2025-11-05,Suspended
SUB_01410,Customer 1410,Dubai,Zone 4,Postpaid,Standard,142.54,2024-04-15,Active
SUB_01411,Customer 1411,Sharjah,Zone 6,Postpaid,Premium,283.92,2025-05-20,Active
SUB_01412,Customer 1412,Dubai,Zone 5,Prepaid,Standard,115.94,2025-09-26,Active
SUB_01413,Customer 1413,Dubai,Zone 7,Postpaid,Premium,250.81,2025-02-25,Active
SUB_01414,Customer 1414,Ajman,Zone 5,Prepaid,Basic,52.57,2024-10-17,Active
SUB_01415,Customer 1415,Sharjah,Zone 3,Prepaid,Standard,113.25,2024-02-07,Active
SUB_01416,Customer 1416,Abu Dhabi,Zone 7,Postpaid,Premium,251.29,2025-12-11,Suspended
SUB_01417,Customer 1417,Dubai,Zone 1,Prepaid,Basic,145.46,2025-01-18,Active
SUB_01418,Customer 1418,Ajman,Zone 1,Prepaid,Standard,66.45,2024-08-14,Active
SUB_01419,Customer 1419,Dubai,Zone 8,Postpaid,Premium,300.58,2025-04-03,Active
SUB_01420,Customer 1420,Abu Dhabi,Zone 7,Postpaid,Unlimited,388.54,2025-04-04,Active
SUB_01421,Customer 1421,Dubai,Zone 1,Postpaid,Premium,268.93,2024-09-02,Active
SUB_01422,Customer 1422,Abu Dhabi,Zone 2,Postpaid,Unlimited,435.02,2025-01-10,Active
SUB_01423,Customer 1423,Abu Dhabi,Zone 7,Postpaid,Premium,328.21,2024-04-15,Suspended
SUB_01424,Customer 1424,Dubai,Zone 4,Prepaid,Basic,70.05,2025-12-07,Active
SUB_01425,Customer 1425,Dubai,Zone 6,Prepaid,Standard,70.75,2025-01-15,Suspended
SUB_01426,Customer 1426,Sharjah,Zone 6,Postpaid,Premium,265.93,2025-07-15,Active
SUB_01427,Customer 1427,Abu Dhabi,Zone 7,Postpaid,Standard,186.64,2025-10-26,Active
SUB_01428,Customer 1428,Ajman,Zone 1,Prepaid,Standard,129.03,2025-01-06,Active
SUB_01429,Customer 1429,Abu Dhabi,Zone 2,Prepaid,Basic,116.14,2024-03-07,Suspended
SUB_01430,Customer 1430,Abu Dhabi,Zone 7,Prepaid,Basic,112.73,2025-02-15,Active
SUB_01431,Customer 1431,Fujairah,Zone 2,Prepaid,Standard,79.78,2024-10-13,Active
SUB_01432,Customer 1432,Sharjah,Zone 7,Postpaid,Unlimited,430.33,2024-07-17,Active
SUB_01433,Customer 1433,Sharjah,Zone 4,Prepaid,Basic,91.6,2024-05-09,Active
SUB_01434,Customer 1434,Dubai,Zone 8,Postpaid,Standard,182.26,2025-04-14,Active
SUB_01435,Customer 1435,Abu Dhabi,Zone 7,Prepaid,Standard,132.55,2024-04-07,Active
SUB_01436,Customer 1436,Dubai,Zone 5,Prepaid,Standard,120.61,2025-11-13,Active
SUB_01437,Customer 1437,Dubai,Zone 4,Prepaid,Basic,128.17,2024-08-09,Active
SUB_01438,Customer 1438,Abu Dhabi,Zone 1,Postpaid,Standard,179.61,2025-10-23,Active
SUB_01439,Customer 1439,Abu Dhabi,Zone 3,Postpaid,Premium,264.83,2025-10-20,Active
SUB_01440,Customer 1440,Abu Dhabi,Zone 1,Postpaid,Standard,111.38,2025-09-07,Active
SUB_01441,Customer 1441,Abu Dhabi,Zone 4,Postpaid,Standard,131.6,2024-01-26,Active
SUB_01442,Customer 1442,Abu Dhabi,Zone 2,Postpaid,Premium,225.33,2024-02-25,Active
SUB_01443,Customer 1443,Sharjah,Zone 5,Postpaid,Standard,144.51,2024-12-11,Active
SUB_01444,Customer 1444,Abu Dhabi,Zone 5,Prepaid,Basic,86.35,2024-09-10,Active
SUB_01445,Customer 1445,Ajman,Zone 1,Prepaid,Standard,146.88,2024-05-12,Churned
SUB_01446,Customer 1446,Sharjah,Zone 3,Prepaid,Standard,56.33,2025-08-05,Active
SUB_01447,Customer 1447,Dubai,Zone 3,Postpaid,Unlimited,481.99,2024-08-02,Churned
SUB_01448,Customer 1448,Dubai,Zone 6,Postpaid,Standard,112.9,2024-03-15,Active
SUB_01449,Customer 1449,Abu Dhabi,Zone 5,Prepaid,Standard,110.41,2025-07-25,Suspended
SUB_01450,Customer 1450,Dubai,Zone 6,Postpaid,Standard,190.58,2024-08-04,Active
SUB_01451,Customer 1451,Dubai,Zone 1,Prepaid,Basic,77.05,2025-08-27,Active
SUB_01452,Customer 1452,Abu Dhabi,Zone 3,Postpaid,Standard,143.87,2024-08-13,Active
SUB_01453,Customer 1453,Sharjah,Zone 3,Prepaid,Standard,63.7,2024-08-30,Active
SUB_01454,Customer 1454,Ajman,Zone 3,Prepaid,Basic,77.32,2024-12-06,Active
SUB_01455,Customer 1455,Abu Dhabi,Zone 1,Postpaid,Premium,245.52,2024-06-04,Active
SUB_01456,Customer 1456,Fujairah,Zone 8,Prepaid,Basic,125.65,2025-09-06,Active
SUB_01457,Customer 1457,Sharjah,Zone 3,Prepaid,Standard,134.3,2024-01-07,Active
SUB_01458,Customer 1458,Abu Dhabi,Zone 8,Postpaid,Premium,292.66,2024-10-14,Active
SUB_01459,Customer 1459,Ajman,Zone 2,Prepaid,Basic,108.92,2024-06-01,Active
SUB_01460,Customer 1460,Sharjah,Zone 2,Postpaid,Standard,152.44,2024-05-17,Active
SUB_01461,Customer 1461,Abu Dhabi,Zone 2,Prepaid,Standard,137.44,2025-07-11,Suspended
SUB_01462,Customer 1462,Sharjah,Zone 8,Postpaid,Standard,197.3,2024-09-17,Churned
SUB_01463,Customer 1463,Dubai,Zone 2,Postpaid,Standard,174.41,2024-07-01,Active
SUB_01464,Customer 1464,Dubai,Zone 1,Postpaid,Standard,112.73,2024-04-26,Active
SUB_01465,Customer 1465,Fujairah,Zone 4,Postpaid,Premium,253.75,2025-11-11,Active
SUB_01466,Customer 1466,Abu Dhabi,Zone 6,Prepaid,Standard,75.71,2024-01-31,Suspended
SUB_01467,Customer 1467,Dubai,Zone 5,Prepaid,Basic,73.81,2024-05-18,Active
SUB_01468,Customer 1468,Dubai,Zone 7,Prepaid,Basic,123.27,2024-01-20,Active
SUB_01469,Customer 1469,Sharjah,Zone 6,Prepaid,Standard,103.29,2025-01-05,Suspended
SUB_01470,Customer 1470,Fujairah,Zone 3,Prepaid,Basic,60.55,2024-09-04,Active
SUB_01471,Customer 1471,Sharjah,Zone 1,Prepaid,Standard,72.97,2025-08-29,Active
SUB_01472,Customer 1472,Abu Dhabi,Zone 4,Prepaid,Standard,103.23,2024-12-01,Suspended
SUB_01473,Customer 1473,Dubai,Zone 5,Postpaid,Standard,124.76,2024-01-21,Active
SUB_01474,Customer 1474,Sharjah,Zone 1,Prepaid,Standard,110.44,2024-07-01,Active
SUB_01475,Customer 1475,Abu Dhabi,Zone 2,Postpaid,Premium,218.82,2024-10-02,Active
SUB_01476,Customer 1476,Dubai,Zone 6,Prepaid,Basic,123.11,2024-02-27,Active
SUB_01477,Customer 1477,Dubai,Zone 1,Postpaid,Unlimited,451.87,2024-05-13,Churned
SUB_01478,Customer 1478,Dubai,Zone 7,Prepaid,Basic,143.36,2025-03-11,Suspended
SUB_01479,Customer 1479,Dubai,Zone 1,Prepaid,Standard,97.53,2025-06-26,Active
SUB_01480,Customer 1480,Dubai,Zone 3,Prepaid,Standard,103.9,2024-04-30,Active
SUB_01481,Customer 1481,Dubai,Zone 2,Prepaid,Basic,105.11,2024-03-10,Active
SUB_01482,Customer 1482,Dubai,Zone 3,Postpaid,Standard,125.23,2025-05-06,Active
SUB_01483,Customer 1483,Sharjah,Zone 8,Postpaid,Standard,170.65,2025-04-08,Active
SUB_01484,Customer 1484,Ajman,Zone 6,Prepaid,Standard,146.28,2025-01-09,Active
SUB_01485,Customer 1485,Abu Dhabi,Zone 1,Postpaid,Standard,101.95,2025-06-13,Active
SUB_01486,Customer 1486,Dubai,Zone 5,Prepaid,Standard,130.26,2025-09-03,Active
SUB_01487,Customer 1487,Dubai,Zone 4,Postpaid,Unlimited,379.7,2024-04-25,Active
SUB_01488,Customer 1488,Dubai,Zone 7,Prepaid,Basic,56.9,2025-04-11,Churned
SUB_01489,Customer 1489,Dubai,Zone 1,Prepaid,Basic,83.48,2025-06-03,Active
SUB_01490,Customer 1490,Dubai,Zone 6,Prepaid,Basic,70.73,2024-08-18,Active
SUB_01491,Customer 1491,Dubai,Zone 8,Prepaid,Standard,106.7,2025-09-25,Active
SUB_01492,Customer 1492,Dubai,Zone 1,Postpaid,Standard,166.41,2024-02-18,Active
SUB_01493,Customer 1493,Dubai,Zone 7,Prepaid,Standard,131.08,2025-11-09,Churned
SUB_01494,Customer 1494,Ajman,Zone 5,Prepaid,Basic,100.65,2025-06-21,Active
SUB_01495,Customer 1495,Dubai,Zone 4,Postpaid,Unlimited,470.65,2024-11-08,Active
SUB_01496,Customer 1496,Dubai,Zone 7,Prepaid,Standard,85.95,2025-04-18,Active
SUB_01497,Customer 1497,Abu Dhabi,Zone 6,Prepaid,Basic,102.68,2025-10-24,Active
SUB_01498,Customer 1498,Dubai,Zone 8,Prepaid,Standard,129.27,2024-02-05,Active
SUB_01499,Customer 1499,Dubai,Zone 1,Prepaid,Standard,123.04,2024-03-07,Active
SUB_01500,Customer 1500,Sharjah,Zone 3,Prepaid,Standard,141.32,2025-05-09,Active
SUB_01501,Customer 1501,Ajman,Zone 4,Postpaid,Standard,124.72,2025-02-19,Churned
SUB_01502,Customer 1502,Dubai,Zone 1,Postpaid,Premium,319.03,2025-03-16,Active
SUB_01503,Customer 1503,Dubai,Zone 2,Postpaid,Standard,131.99,2025-12-07,Active
SUB_01504,Customer 1504,Abu Dhabi,Zone 5,Postpaid,Premium,251.37,2024-04-24,Active
SUB_01505,Customer 1505,Dubai,Zone 2,Postpaid,Premium,224.53,2025-05-21,Active
SUB_01506,Customer 1506,Dubai,Zone 5,Prepaid,Basic,147.6,2026-01-03,Suspended
SUB_01507,Customer 1507,Dubai,Zone 2,Postpaid,Standard,190.33,2025-04-03,Active
SUB_01508,Customer 1508,Ajman,Zone 5,Postpaid,Premium,210.64,2024-03-20,Active
SUB_01509,Customer 1509,Sharjah,Zone 4,Postpaid,Unlimited,454.74,2024-03-27,Active
SUB_01510,Customer 1510,Dubai,Zone 2,Prepaid,Standard,71.49,2024-11-29,Active
SUB_01511,Customer 1511,Dubai,Zone 6,Postpaid,Premium,319.04,2025-09-18,Active
SUB_01512,Customer 1512,Fujairah,Zone 2,Prepaid,Standard,89.57,2024-06-04,Active
SUB_01513,Customer 1513,Ajman,Zone 3,Prepaid,Basic,60.54,2024-03-12,Active
SUB_01514,Customer 1514,Dubai,Zone 1,Prepaid,Basic,132.53,2024-05-13,Active
SUB_01515,Customer 1515,Ajman,Zone 4,Postpaid,Standard,117.71,2024-10-12,Active
SUB_01516,Customer 1516,Dubai,Zone 2,Postpaid,Premium,341.14,2025-10-05,Active
SUB_01517,Customer 1517,Abu Dhabi,Zone 1,Prepaid,Basic,62.49,2025-10-14,Active
SUB_01518,Customer 1518,Dubai,Zone 1,Postpaid,Unlimited,354.92,2025-08-26,Active
SUB_01519,Customer 1519,Abu Dhabi,Zone 6,Postpaid,Unlimited,423.46,2025-07-19,Active
SUB_01520,Customer 1520,Sharjah,Zone 3,Prepaid,Standard,55.17,2026-01-03,Active
SUB_01521,Customer 1521,Sharjah,Zone 1,Prepaid,Basic,112.62,2024-12-02,Active
SUB_01522,Customer 1522,Sharjah,Zone 1,Postpaid,Premium,216.96,2025-01-29,Active
SUB_01523,Customer 1523,Abu Dhabi,Zone 6,Postpaid,Premium,270.32,2025-09-07,Active
SUB_01524,Customer 1524,Dubai,Zone 8,Prepaid,Basic,101.49,2025-07-01,Active
SUB_01525,Customer 1525,Sharjah,Zone 4,Postpaid,Premium,300.62,2024-11-01,Active
SUB_01526,Customer 1526,Dubai,Zone 4,Prepaid,Standard,58.96,2025-04-13,Churned
SUB_01527,Customer 1527,Sharjah,Zone 1,Prepaid,Standard,85.78,2025-06-05,Active
SUB_01528,Customer 1528,Sharjah,Zone 5,Prepaid,Standard,108.33,2025-09-15,Active
SUB_01529,Customer 1529,Abu Dhabi,Zone 4,Postpaid,Premium,209.97,2025-03-20,Active
SUB_01530,Customer 1530,Abu Dhabi,Zone 4,Postpaid,Standard,145.22,2024-04-15,Active
SUB_01531,Customer 1531,Dubai,Zone 4,Prepaid,Basic,124.59,2025-12-23,Active
SUB_01532,Customer 1532,Abu Dhabi,Zone 4,Prepaid,Basic,63.03,2024-05-01,Active
SUB_01533,Customer 1533,Dubai,Zone 5,Prepaid,Standard,53.04,2025-11-05,Active
SUB_01534,Customer 1534,Dubai,Zone 1,Postpaid,Unlimited,387.01,2025-11-01,Active
SUB_01535,Customer 1535,Dubai,Zone 3,Postpaid,Standard,174.73,2025-07-22,Active
SUB_01536,Customer 1536,Abu-Dhabi,Zone 2,Prepaid,Standard,106.51,2024-08-12,Suspended
SUB_01537,Customer 1537,Dubai,Zone 8,Prepaid,Standard,113.62,2025-03-20,Active
SUB_01538,Customer 1538,Ajman,Zone 8,Prepaid,Standard,88.2,2025-04-11,Churned
SUB_01539,Customer 1539,Dubai,Zone 7,Postpaid,Premium,279.9,2024-08-25,Active
SUB_01540,Customer 1540,Fujairah,Zone 5,Prepaid,Standard,79.49,2025-03-03,Active
SUB_01541,Customer 1541,Dubai,Zone 2,Prepaid,Basic,140.78,2024-12-17,Active
SUB_01542,Customer 1542,Sharjah,Zone 6,Postpaid,Premium,343.43,2025-04-13,Active
SUB_01543,Customer 1543,Dubai,Zone 1,Prepaid,Basic,53.56,2025-02-16,Active
SUB_01544,Customer 1544,Sharjah,Zone 1,Prepaid,Basic,131.03,2025-03-05,Active
SUB_01545,Customer 1545,Abu Dhabi,Zone 5,Postpaid,Standard,133.31,2024-04-11,Active
SUB_01546,Customer 1546,Dubai,Zone 1,Prepaid,Basic,80.93,2024-11-20,Active
SUB_01547,Customer 1547,Fujairah,Zone 5,Postpaid,Premium,217.45,2025-03-17,Active
SUB_01548,Customer 1548,Fujairah,Zone 1,Prepaid,Standard,121.26,2024-11-20,Active
SUB_01549,Customer 1549,Dubai,Zone 8,Prepaid,Basic,76.35,2025-11-16,Active
SUB_01550,Customer 1550,Dubai,Zone 4,Prepaid,Basic,92.64,2024-09-22,Active
SUB_01551,Customer 1551,Dubai,Zone 1,Prepaid,Basic,112.19,2025-01-22,Churned
SUB_01552,Customer 1552,Dubai,Zone 3,Prepaid,Standard,104.13,2024-06-09,Active
SUB_01553,Customer 1553,Dubai,Zone 4,Postpaid,Premium,299.25,2025-12-08,Active
SUB_01554,Customer 1554,Dubai,Zone 8,Postpaid,Standard,151.36,2025-05-04,Active
