ticket_id,subscriber_id,ticket_date,ticket_channel,ticket_category,priority,status,resolution_date,sla_target_hours,assigned_team,zone,city
TKT_000979,SUB_01076,2025-12-27,Call Center,Network Issue,Low,Resolved,2025-12-27,72,Tier 3,Zone 3,Ajman
TKT_000980,SUB_01327,2025-11-08,Call Center,Technical Support,Medium,resolved,2025-11-08,72,Tier 1,Zone 8,Abu Dhabi
TKT_000981,SUB_00727,2025-10-23,Call Center,Network Issue,Medium,Resolved,2025-10-25,48,Tier 2,Zone 4,Dubai
TKT_000982,SUB_00086,2025-11-02,Call Center,Complaint,Low,Resolved,2025-11-05,72,Tier 1,Zone 5,Abu Dhabi
TKT_000983,SUB_02300,2025-10-18,App,Technical Support,Low,Open,,72,Tier 1,Zone 5,Dubai
TKT_000984,SUB_03606,2025-09-19,Call Center,Billing Query,Critical,In Progress,,48,Tier 1,Zone 4,Dubai
TKT_000985,SUB_01232,2025-11-03,App,Network Issue,Low,Resolved,2025-11-04,24,Tier 1,Zone 4,Abu Dhabi
TKT_000986,SUB_03090,2025-10-21,App,Plan Change,High,In Progress,,48,Tier 2,Zone 1,Dubai
TKT_000987,SUB_04183,2025-11-24,App,Network Issue,High,In Progress,,48,Tier 3,Zone 8,Dubai
TKT_000988,SUB_01718,2025-09-29,App,Plan Change,Medium,Resolved,2025-10-01,48,Tier 2,Zone 5,Fujairah
TKT_000989,SUB_00275,2025-09-24,Call Center,Technical Support,High,Resolved,2025-09-26,48,Field Ops,Zone 7,Abu Dhabi
TKT_000990,SUB_01274,2025-11-06,Online Chat,Network Issue,Low,Resolved,2025-11-09,24,Tier 2,Zone 5,Abu Dhabi
TKT_000991,SUB_01419,2025-12-11,Call Center,Network Issue,Low,Resolved,2025-12-12,24,Tier 1,Zone 8,Dubai
TKT_000992,SUB_03351,2025-12-27,App,Billing Query,Medium,Resolved,2025-12-27,48,Tier 2,Zone 5,Abu Dhabi
TKT_000993,SUB_02566,2025-09-10,App,Billing Query,Medium,Resolved,2025-09-10,48,Tier 3,Zone 3,Abu Dhabi
TKT_000994,SUB_03048,2025-11-24,App,Network Issue,Low,In Progress,,72,Field Ops,Zone 7,Sharjah
TKT_000995,SUB_03599,2025-10-17,Call Center,Complaint,Critical,Resolved,2025-10-18,24,Tier 1,Zone 4,Abu Dhabi
TKT_000996,SUB_00928,2025-12-10,App,Network Issue,Low,Resolved,2025-12-10,72,Tier 1,Zone 4,Abu Dhabi
TKT_000997,SUB_01796,2025-10-03,Call Center,Complaint,High,Open,,48,Tier 2,Zone 6,Abu Dhabi
TKT_000998,SUB_03897,2026-01-03,Call Center,Technical Support,Medium,In Progress,,48,Tier 1,Zone 7,Abu Dhabi
TKT_000999,SUB_01524,2025-12-20,App,Billing Query,Low,resolved,2025-12-24,48,Tier 1,Zone 8,Dubai
TKT_001000,SUB_01099,2025-12-04,Call Center,Billing Query,Medium,Escalated,,48,Tier 2,Zone 2,Ajman
TKT_001001,SUB_00985,2025-10-13,Call Center,Network Issue,Medium,Resolved,2025-10-16,48,Tier 2,Zone 6,Sharjah
TKT_001002,SUB_03619,2025-09-09,App,Network Issue,Medium,Resolved,2025-09-09,24,Field Ops,Zone 6,Dubai
TKT_001003,SUB_03453,2025-11-10,App,Network Issue,Critical,Resolved,2025-11-10,48,Field Ops,Zone 2,Ajman
TKT_001004,SUB_02301,2025-11-22,Online Chat,Network Issue,High,Resolved,2025-11-25,48,Tier 1,Zone 1,Abu Dhabi
TKT_001005,SUB_01219,2025-10-17,App,Technical Support,Medium,In Progress,,48,Field Ops,Zone 6,Dubai
TKT_001006,SUB_01403,2025-10-29,App,Network Issue,Critical,In Progress,,24,Tier 2,Zone 4,Abu Dhabi
TKT_001007,SUB_04931,2025-11-02,Online Chat,Billing Query,High,In Progress,,48,Tier 3,Zone 8,Abu Dhabi
TKT_001008,SUB_02329,2025-12-28,Call Center,Technical Support,Critical,Open,,72,Tier 2,Zone 7,Sharjah
TKT_001009,SUB_01870,2025-10-02,Call Center,Complaint,Medium,Resolved,2025-10-04,72,Tier 1,Zone 2,Abu Dhabi
TKT_001010,SUB_01198,2025-09-26,Online Chat,Technical Support,Medium,Open,,24,Tier 1,Zone 6,Abu Dhabi
TKT_001011,SUB_03450,2025-11-30,Call Center,Plan Change,Medium,In Progress,,48,Tier 3,Zone 8,Fujairah
TKT_001012,SUB_01067,2025-10-31,Call Center,Network Issue,High,Resolved,2025-10-31,24,Tier 1,Zone 1,Abu Dhabi
TKT_001013,SUB_03514,2025-11-07,Call Center,Technical Support,Medium,Resolved,2025-11-07,48,Tier 2,Zone 3,Dubai
TKT_001014,SUB_04083,2025-11-27,Call Center,Plan Change,Medium,Resolved,2025-11-30,48,Tier 3,Zone 2,Abu Dhabi
TKT_001015,SUB_02395,2025-10-01,Call Center,Billing Query,Medium,Resolved,2025-10-01,48,Tier 1,Zone 4,Dubai
TKT_001016,SUB_04882,2025-12-06,Online Chat,Network Issue,Low,Resolved,2025-12-07,24,Tier 3,Zone 8,Ajman
TKT_001017,SUB_02898,2025-12-27,Call Center,Network Issue,Medium,Resolved,2025-12-31,48,Tier 2,Zone 5,Dubai
TKT_001018,SUB_00436,2025-09-21,Online Chat,Plan Change,Medium,Resolved,2025-09-23,48,Tier 1,Zone 5,Abu Dhabi
TKT_001019,SUB_00165,2025-11-26,Online Chat,Network Issue,Low,In Progress,,48,Tier 1,Zone 4,Dubai
TKT_001020,SUB_00004,2025-10-27,App,Complaint,Low,Resolved,2025-10-28,48,Tier 1,Zone 5,Abu Dhabi
TKT_001021,SUB_04203,2025-09-09,Call Center,Technical Support,Medium,Resolved,2025-09-11,48,Tier 1,Zone 3,Dubai
TKT_001022,SUB_03777,2025-10-09,Call Center,Technical Support,Low,RESOLVED,2025-10-09,48,Field Ops,Zone 2,Abu Dhabi
TKT_001023,SUB_04679,2025-12-02,Call Center,Network Issue,Low,In Progress,,48,Tier 1,Zone 2,Sharjah
TKT_001024,SUB_01491,2026-01-02,Retail Store,Plan Change,High,Resolved,2026-01-06,24,Tier 2,Zone 8,Dubai
TKT_001025,SUB_01425,2025-10-02,Online Chat,Technical Support,Low,Resolved,2025-10-03,24,Tier 3,Zone 6,Dubai
TKT_001026,SUB_01817,2025-10-30,App,Plan Change,Medium,Open,,24,Tier 2,Zone 6,Dubai
TKT_001027,SUB_02176,2025-11-06,Call Center,Billing Query,High,Resolved,2025-11-09,72,Tier 2,Zone 3,Abu Dhabi
TKT_001028,SUB_00720,2025-12-01,Online Chat,Technical Support,Medium,Resolved,2025-12-04,48,Tier 1,Zone 2,Dubai
TKT_001029,SUB_01326,2025-11-04,Call Center,Plan Change,Medium,Resolved,2025-11-05,48,Tier 1,Zone 8,Ajman
TKT_001030,SUB_02826,2025-12-01,Call Center,Plan Change,Critical,Resolved,2025-12-03,48,Tier 2,Zone 8,Ajman
TKT_001031,SUB_02159,2025-12-04,Online Chat,Billing Query,Low,Resolved,2025-12-05,48,Tier 3,Zone 4,Abu Dhabi
TKT_001032,SUB_04096,2025-10-04,Retail Store,Technical Support,Low,In Progress,,48,Tier 1,Zone 1,Sharjah
TKT_001033,SUB_02830,2025-10-22,Call Center,Network Issue,Low,In Progress,,48,Tier 2,Zone 4,Dubai
TKT_001034,SUB_02768,2025-09-16,App,Billing Query,Low,Escalated,,48,Tier 1,Zone 4,Dubai
TKT_001035,SUB_03640,2025-12-24,Call Center,Network Issue,Medium,In Progress,,72,Tier 1,Zone 7,Sharjah
TKT_001036,SUB_03199,2025-12-24,App,Plan Change,Medium,Resolved,2025-12-24,24,Tier 1,Zone 5,Abu Dhabi
TKT_001037,SUB_02480,2025-10-06,App,Network Issue,Medium,Resolved,2025-10-09,48,Tier 2,Zone 5,Abu Dhabi
TKT_001038,SUB_04376,2025-11-30,Call Center,Billing Query,Low,Escalated,,48,Tier 3,Zone 7,Ajman
TKT_001039,SUB_01408,2025-09-22,Call Center,Billing Query,Medium,Resolved,2025-09-26,24,Tier 3,Zone 8,Abu Dhabi
TKT_001040,SUB_02138,2025-11-18,Call Center,Network Issue,Medium,Resolved,2025-11-18,24,Tier 2,Zone 1,Abu Dhabi
TKT_001041,SUB_01714,2025-12-05,Call Center,Network Issue,Critical,Resolved,2025-12-07,24,Tier 2,Zone 8,Abu Dhabi
TKT_001042,SUB_02660,2025-09-26,Online Chat,Technical Support,Medium,Resolved,2025-09-27,48,Tier 1,Zone 8,Dubai
TKT_001043,SUB_04023,2025-10-16,Online Chat,Billing Query,Low,Resolved,,24,Tier 2,Zone 1,Dubai
TKT_001044,SUB_04223,2025-12-24,Call Center,Technical Support,Low,Resolved,2025-12-28,24,Tier 2,Zone 2,Dubai
TKT_001045,SUB_03053,2025-10-12,Call Center,Network Issue,Medium,Resolved,2025-10-13,48,Tier 3,Zone 1,Abu Dhabi
TKT_001046,SUB_01581,2025-11-28,Call Center,Plan Change,High,Open,,72,Tier 3,Zone 8,Abu Dhabi
TKT_001047,SUB_04222,2025-11-04,Online Chat,Billing Query,Low,In Progress,,48,Tier 2,Zone 8,Dubai
TKT_001048,SUB_03497,2025-10-05,Call Center,Network Issue,High,Resolved,2025-10-07,24,Tier 1,Zone 7,Dubai
TKT_001049,SUB_00378,2025-09-19,Call Center,Technical Support,High,Resolved,2025-09-21,48,Field Ops,Zone 4,Sharjah
TKT_001050,SUB_03578,2025-11-28,App,Network Issue,Medium,Open,,48,Tier 3,Zone 8,Dubai
TKT_001051,SUB_03954,2025-11-11,Call Center,Network Issue,High,Resolved,2025-11-12,48,Tier 2,Zone 6,Abu Dhabi
TKT_001052,SUB_01208,2025-11-05,Online Chat,Technical Support,Medium,In Progress,,48,Tier 1,Zone 2,Abu Dhabi
TKT_001053,SUB_02996,2025-09-30,Retail Store,Network Issue,Low,Resolved,2025-10-04,48,Field Ops,Zone 6,Sharjah
TKT_001054,SUB_00069,2025-11-02,Call Center,Plan Change,Low,Resolved,2025-11-05,48,Tier 1,Zone 8,Dubai
TKT_001055,SUB_03010,2025-09-13,Retail Store,Billing Query,Medium,In Progress,,24,Tier 2,Zone 7,Abu Dhabi
TKT_001056,SUB_03973,2025-10-13,Call Center,Network Issue,High,In Progress,,48,Tier 1,Zone 7,Abu Dhabi
TKT_001057,SUB_04866,2025-10-12,Call Center,Plan Change,High,Escalated,,48,Tier 3,Zone 7,Sharjah
TKT_001058,SUB_01060,2025-11-09,Call Center,Billing Query,Medium,Open,,48,Tier 2,Zone 2,AbuDhabi
TKT_001059,SUB_01331,2025-09-25,Call Center,Complaint,Medium,In Progress,,24,Tier 1,Zone 6,Fujairah
TKT_001060,SUB_01554,2025-11-29,Online Chat,Billing Query,Low,Resolved,2025-11-29,24,Tier 1,Zone 8,Dubai
TKT_001061,SUB_02275,2025-09-10,Online Chat,Network Issue,High,In Progress,,24,Tier 1,Zone 5,Fujairah
TKT_001062,SUB_03305,2025-12-10,App,Technical Support,High,In Progress,,24,Field Ops,Zone 8,Dubai
TKT_001063,SUB_01421,2025-09-17,App,Complaint,Medium,In Progress,,24,Tier 2,Zone 1,Dubai
TKT_001064,SUB_00080,2025-10-11,Online Chat,Network Issue,Medium,Resolved,2025-10-14,72,Tier 1,Zone 8,Abu Dhabi
TKT_001065,SUB_04068,2025-10-03,Call Center,Technical Support,High,Resolved,2025-10-06,48,Field Ops,Zone 1,Dubai
TKT_001066,SUB_01557,2025-09-08,Call Center,Network Issue,Low,Resolved,2025-09-08,48,Tier 2,Zone 5,Sharjah
TKT_001067,SUB_01810,2025-11-17,Online Chat,Technical Support,Medium,Resolved,2025-11-20,48,Tier 2,Zone 6,Abu Dhabi
TKT_001068,SUB_00620,2025-12-18,App,Network Issue,Low,Resolved,2025-12-18,24,Tier 1,Zone 5,Sharjah
TKT_001069,SUB_02944,2025-12-06,Call Center,Plan Change,Medium,Resolved,2025-12-09,48,Tier 1,Zone 2,Dubai
TKT_001070,SUB_03874,2026-01-03,App,Technical Support,Low,In Progress,,24,Tier 3,Zone 1,Dubai
TKT_001071,SUB_00273,2025-10-26,Retail Store,Network Issue,Medium,Resolved,2025-10-30,72,Tier 1,Zone 6,AD
TKT_001072,SUB_00425,2025-10-29,App,Network Issue,Medium,Resolved,2025-10-29,48,Tier 2,Zone 2,Abu Dhabi
TKT_001073,SUB_00959,2026-01-02,Call Center,Network Issue,High,Resolved,2026-01-04,48,Tier 1,Zone 2,Dubai
TKT_001074,SUB_01220,2025-12-20,Retail Store,Network Issue,Medium,Escalated,,24,Tier 1,Zone 1,Ajman
TKT_001075,SUB_03900,2025-10-22,Call Center,Network Issue,Medium,Resolved,2025-10-26,48,Tier 2,Zone 3,Fujairah
TKT_001076,SUB_00627,2025-11-09,App,Technical Support,Low,Resolved,,48,Tier 3,Zone 4,Fujairah
TKT_001077,SUB_01934,2025-09-08,Call Center,Network Issue,Low,Resolved,2025-09-10,72,Tier 2,Zone 8,Abu Dhabi
TKT_001078,SUB_01543,2025-11-13,Call Center,Network Issue,Low,Resolved,2025-11-17,48,Tier 3,Zone 1,Dubai
TKT_001079,SUB_02671,2025-10-09,Call Center,Technical Support,Medium,Resolved,2025-10-09,48,Tier 1,Zone 3,Dubai
TKT_001080,SUB_02187,2025-12-04,Call Center,Billing Query,Critical,Resolved,2025-12-05,72,Tier 2,Zone 3,Fujairah
TKT_001081,SUB_03058,2025-11-28,Online Chat,Network Issue,Low,In Progress,,48,Tier 3,Zone 1,Abu Dhabi
TKT_001082,SUB_04629,2025-12-19,Retail Store,Network Issue,Medium,Escalated,,48,Tier 1,Zone 3,Dubai
TKT_001083,SUB_02110,2025-10-25,Call Center,Billing Query,Medium,Resolved,2025-10-25,48,Tier 3,Zone 7,Ajman
TKT_001084,SUB_02070,2025-09-13,Online Chat,Complaint,Medium,Resolved,2025-09-14,48,Tier 1,Zone 3,Abu Dhabi
TKT_001085,SUB_02319,2025-11-25,App,Network Issue,Low,Resolved,2025-11-29,48,Tier 1,Zone 7,Abu Dhabi
TKT_001086,SUB_03326,2025-11-29,Call Center,Network Issue,Low,Open,,48,Tier 2,Zone 3,Abu Dhabi
TKT_001087,SUB_01121,2025-12-16,App,Network Issue,High,Resolved,2025-12-19,24,Tier 3,Zone 4,Dubai
TKT_001088,SUB_03996,2025-12-28,App,Billing Query,Medium,Resolved,2025-12-28,72,Tier 1,Zone 2,Dubai
TKT_001089,SUB_01993,2025-09-25,Call Center,Network Issue,Low,Resolved,2025-09-27,24,Tier 3,Zone 2,Abu Dhabi
TKT_001090,SUB_03988,2025-09-09,Online Chat,Plan Change,High,Resolved,2025-09-09,24,Tier 3,Zone 4,Fujairah
TKT_001091,SUB_02111,2025-10-11,Online Chat,Billing Query,Medium,Resolved,2025-10-11,48,Tier 2,Zone 5,Sharjah
TKT_001092,SUB_04297,2025-09-19,Call Center,Technical Support,Medium,Resolved,,24,Tier 2,Zone 4,Abu Dhabi
TKT_001093,SUB_00482,2025-10-20,Call Center,Billing Query,High,Resolved,2025-10-20,72,Tier 1,Zone 7,Abu Dhabi
TKT_001094,SUB_01265,2025-10-18,Call Center,Technical Support,Medium,Resolved,2025-10-20,48,Tier 1,Zone 3,Abu Dhabi
TKT_001095,SUB_00941,2025-11-25,App,Plan Change,Low,Resolved,2025-11-25,72,Tier 1,Zone 8,Abu Dhabi
TKT_001096,SUB_02033,2025-11-22,Call Center,Complaint,Medium,Resolved,2025-11-23,48,Tier 1,Zone 6,Abu Dhabi
TKT_001097,SUB_01927,2025-10-29,App,Complaint,Medium,Resolved,2025-10-31,48,Tier 1,Zone 6,Dubai
TKT_001098,SUB_01219,2025-11-19,Retail Store,Technical Support,Medium,In Progress,,48,Tier 2,Zone 6,Dubai
TKT_001099,SUB_01176,2025-10-25,Online Chat,Complaint,Medium,Resolved,2025-10-29,24,Tier 2,Zone 3,Ajman
TKT_001100,SUB_02393,2025-10-17,Retail Store,Billing Query,High,Resolved,2025-10-17,24,Tier 1,Zone 8,Dubai
TKT_001101,SUB_01098,2025-10-29,Retail Store,Plan Change,Low,Resolved,2025-10-30,72,Tier 2,Zone 5,Dubai
TKT_001102,SUB_04081,2025-11-09,App,Technical Support,Medium,In Progress,,72,Tier 2,Zone 4,Abu Dhabi
TKT_001103,SUB_00760,2025-12-10,Call Center,Billing Query,Low,Resolved,2025-12-12,24,Tier 1,Zone 4,Dubai
TKT_001104,SUB_03898,2025-11-21,Retail Store,Plan Change,High,Resolved,2025-11-22,48,Tier 1,Zone 7,Abu Dhabi
TKT_001105,SUB_02531,2025-12-19,Call Center,Network Issue,Critical,In Progress,,72,Tier 3,Zone 4,Sharjah
TKT_001106,SUB_03564,2025-12-12,Online Chat,Plan Change,Low,Resolved,2025-12-15,48,Tier 3,Zone 5,Abu Dhabi
TKT_001107,SUB_02973,2025-09-27,Online Chat,Network Issue,Low,In Progress,,72,Tier 2,Zone 4,Abu Dhabi
TKT_001108,SUB_01023,2025-10-19,Call Center,Network Issue,Low,Open,,48,Tier 2,Zone 7,Ajman
TKT_001109,SUB_04401,2025-09-24,Call Center,Network Issue,Medium,Escalated,,24,Tier 1,Zone 7,Sharjah
TKT_001110,SUB_04097,2025-12-14,Call Center,Technical Support,Medium,Escalated,,24,Tier 3,Zone 4,Sharjah
TKT_001111,SUB_00488,2025-11-07,Call Center,Billing Query,High,Resolved,2025-11-09,72,Tier 2,Zone 5,Sharjah
TKT_001112,SUB_03773,2025-11-22,Call Center,Network Issue,High,Resolved,2025-11-26,24,Tier 3,Zone 5,Dubai
TKT_001113,SUB_03930,2025-11-09,App,Plan Change,Low,Resolved,2025-11-09,24,Tier 2,Zone 5,Abu Dhabi
TKT_001114,SUB_04337,2025-12-19,Call Center,Billing Query,Medium,Resolved,2025-12-19,48,Tier 2,Zone 7,Sharjah
TKT_001115,SUB_01616,2025-12-18,App,Technical Support,Medium,Open,,48,Tier 1,Zone 7,Ajman
TKT_001116,SUB_00751,2025-09-09,Online Chat,Billing Query,Critical,Resolved,2025-09-11,24,Tier 2,Zone 4,Sharjah
TKT_001117,SUB_02971,2025-11-30,Call Center,Network Issue,High,Open,,48,Tier 1,Zone 8,Fujairah
TKT_001118,SUB_02343,2025-12-23,Call Center,Network Issue,Low,In Progress,,72,Tier 3,Zone 1,Sharjah
TKT_001119,SUB_03523,2025-10-24,App,Plan Change,Low,Resolved,2025-10-25,24,Tier 1,Zone 4,Sharjah
TKT_001120,SUB_01440,2025-10-06,Online Chat,Plan Change,High,Resolved,2025-10-08,24,Tier 2,Zone 1,Abu Dhabi
TKT_001121,SUB_02816,2025-09-29,Online Chat,Technical Support,Medium,Resolved,2025-10-03,24,Tier 3,Zone 6,Dubai
TKT_001122,SUB_04233,2025-10-13,App,Network Issue,Medium,Resolved,2025-10-15,24,Tier 2,Zone 1,Dubai
TKT_001123,SUB_03733,2025-10-02,Call Center,Plan Change,Low,Resolved,2025-10-03,48,Tier 2,Zone 1,Fujairah
TKT_001124,SUB_04937,2025-12-27,App,Network Issue,Low,In Progress,,48,Tier 1,Zone 7,Ajman
TKT_001125,SUB_02686,2025-10-19,App,Network Issue,Medium,Resolved,2025-10-19,48,Tier 3,Zone 2,Sharjah
TKT_001126,SUB_03411,2025-10-10,App,Technical Support,High,Open,,24,Tier 3,Zone 2,Dubai
TKT_001127,SUB_00802,2025-12-30,Call Center,Billing Query,Critical,Resolved,2025-12-30,48,Tier 2,Zone 1,Sharjah
TKT_001128,SUB_02619,2025-12-30,App,Complaint,High,Resolved,2025-12-30,24,Tier 3,Zone 4,Dubai
TKT_001129,SUB_01701,2025-10-07,App,Network Issue,Medium,Open,,48,Tier 2,Zone 2,Dubai
TKT_001130,SUB_02581,2025-09-29,Call Center,Plan Change,Medium,In Progress,,24,Tier 2,Zone 1,Abu Dhabi
TKT_001131,SUB_04460,2025-11-21,Call Center,Billing Query,Low,Resolved,2025-11-22,24,Tier 2,Zone 1,Sharjah
TKT_001132,SUB_04758,2025-10-10,Online Chat,Network Issue,Medium,In Progress,,24,Tier 3,Zone 8,Ajman
TKT_001133,SUB_03433,2025-12-15,Retail Store,Technical Support,High,In Progress,,24,Tier 1,Zone 8,Dubai
TKT_001134,SUB_00328,2025-09-24,Call Center,Technical Support,Low,Resolved,,24,Tier 1,Zone 1,Dubai
TKT_001135,SUB_00475,2025-12-07,Call Center,Network Issue,Low,Resolved,2025-12-08,24,Tier 1,Zone 6,Dubai
TKT_001136,SUB_03547,2025-12-20,Call Center,Network Issue,Critical,Resolved,2025-12-21,72,Tier 1,Zone 2,Abu Dhabi
TKT_001137,SUB_03825,2025-10-24,App,Network Issue,Low,Open,,48,Tier 2,Zone 3,Dubai
TKT_001138,SUB_02855,2025-10-23,App,Billing Query,Low,Resolved,2025-10-26,24,Tier 2,Zone 7,Sharjah
TKT_001139,SUB_00348,2025-12-02,App,Billing Query,High,Escalated,,48,Tier 1,Zone 7,Sharjah
TKT_001140,SUB_00105,2025-09-18,Call Center,Technical Support,Low,Open,,48,Tier 2,Zone 7,Abu Dhabi
TKT_001141,SUB_01997,2025-11-18,Online Chat,Complaint,Medium,In Progress,,72,Tier 2,Zone 2,Abu Dhabi
TKT_001142,SUB_01011,2025-11-03,Call Center,Technical Support,Medium,Closed,2025-11-05,48,Tier 2,Zone 7,Sharjah
TKT_001143,SUB_04889,2025-11-16,Retail Store,Technical Support,Critical,In Progress,,72,Tier 1,Zone 7,Abu Dhabi
TKT_001144,SUB_04690,2025-11-07,App,Technical Support,Low,Open,,72,Tier 1,Zone 1,Dubai
TKT_001145,SUB_00615,2025-10-06,App,Technical Support,Low,Escalated,,24,Tier 1,Zone 4,Dubai
TKT_001146,SUB_02538,2025-12-30,App,Network Issue,Low,Resolved,2026-01-02,72,Tier 1,Zone 8,Sharjah
TKT_001147,SUB_03590,2025-10-24,App,Technical Support,Low,Resolved,2025-10-27,72,Tier 2,Zone 5,Dubai
TKT_001148,SUB_04261,2025-09-12,App,Billing Query,Low,Resolved,2025-09-13,72,Tier 3,Zone 6,Ajman
TKT_001149,SUB_01615,2025-10-17,App,Billing Query,Medium,Resolved,,24,Tier 2,Zone 7,Dubai
TKT_001150,SUB_01983,2025-11-11,App,Network Issue,Critical,In Progress,,24,Field Ops,Zone 7,Abu Dhabi
TKT_001151,SUB_01905,2025-09-17,Call Center,Technical Support,Low,In Progress,,72,Tier 1,Zone 3,Sharjah
TKT_001152,SUB_04716,2025-10-18,Call Center,Billing Query,Low,Resolved,2025-10-19,48,Tier 1,Zone 1,Dubai
TKT_001153,SUB_01724,2025-10-02,App,Billing Query,Medium,Open,,24,Field Ops,Zone 1,Abu Dhabi
TKT_001154,SUB_03849,2026-01-02,App,Network Issue,Medium,Open,,72,Field Ops,Zone 5,Abu Dhabi
TKT_001155,SUB_02196,2025-12-18,Online Chat,Plan Change,High,Escalated,,48,Tier 1,Zone 1,Dubai
TKT_001156,SUB_03189,2025-10-19,Online Chat,Plan Change,Medium,In Progress,,24,Tier 3,Zone 1,Ajman
TKT_001157,SUB_02798,2025-10-15,App,Technical Support,Low,Open,,24,Tier 3,Zone 6,Abu Dhabi
TKT_001158,SUB_00598,2025-11-29,Online Chat,Network Issue,High,In Progress,,48,Tier 3,Zone 3,Abu Dhabi
TKT_001159,SUB_03083,2025-10-21,Call Center,Network Issue,Low,Resolved,2025-10-25,48,Tier 2,Zone 5,Dubai
TKT_001160,SUB_03169,2025-11-11,Retail Store,Billing Query,High,Resolved,2025-11-13,24,Tier 2,Zone 7,Abu Dhabi
TKT_001161,SUB_03737,2025-11-02,Call Center,Billing Query,Low,Open,,72,Tier 1,Zone 8,Ajman
TKT_001162,SUB_04944,2025-09-17,App,Plan Change,High,Resolved,2025-09-21,72,Tier 3,Zone 3,Dubai
TKT_001163,SUB_02270,2025-09-14,Call Center,Plan Change,Medium,In Progress,,48,Tier 2,Zone 7,Sharjah
TKT_001164,SUB_01999,2025-10-12,App,Complaint,Medium,Resolved,2025-10-13,24,Tier 2,Zone 5,Sharjah
TKT_001165,SUB_02466,2025-11-25,Online Chat,Billing Query,Medium,Resolved,2025-11-29,48,Tier 1,Zone 4,Abu Dhabi
TKT_001166,SUB_01065,2025-11-04,Call Center,Billing Query,Critical,Resolved,2025-11-07,72,Tier 2,Zone 1,Ajman
TKT_001167,SUB_00469,2025-11-14,Call Center,Plan Change,Medium,Resolved,2025-11-18,48,Field Ops,Zone 1,Dubai
TKT_001168,SUB_02327,2025-10-19,App,Billing Query,Low,Resolved,2025-10-23,24,Tier 2,Zone 1,Fujairah
TKT_001169,SUB_03799,2025-11-18,Call Center,Billing Query,Low,In Progress,,24,Tier 3,Zone 4,Abu-Dhabi
TKT_001170,SUB_04591,2025-11-28,Online Chat,Technical Support,High,In Progress,,48,Tier 3,Zone 2,Dubai
TKT_001171,SUB_03813,2025-09-24,App,Plan Change,Medium,Open,,48,Tier 3,Zone 7,Sharjah
TKT_001172,SUB_03642,2025-09-30,Call Center,Complaint,Medium,Resolved,2025-10-01,24,Tier 2,Zone 1,Abu Dhabi
TKT_001173,SUB_03444,2025-12-12,Call Center,Plan Change,Low,Resolved,2025-12-15,72,Tier 2,Zone 3,Sharjah
TKT_001174,SUB_04278,2025-10-24,Online Chat,Billing Query,Medium,Resolved,2025-10-25,48,Tier 1,Zone 4,Abu Dhabi
TKT_001175,SUB_02589,2025-10-02,App,Complaint,Medium,Resolved,2025-10-02,24,Tier 1,Zone 3,Ajman
TKT_001176,SUB_04964,2025-11-18,App,Network Issue,Medium,In Progress,,48,Tier 3,Zone 5,Dubai
TKT_001177,SUB_02857,2025-09-13,Call Center,Billing Query,Medium,Resolved,2025-09-15,24,Tier 1,Zone 3,Abu Dhabi
TKT_001178,SUB_00468,2025-12-03,Call Center,Complaint,High,Resolved,2025-12-06,24,Tier 2,Zone 8,Dubai
TKT_001179,SUB_00073,2025-12-04,Call Center,Network Issue,Medium,Resolved,2025-12-08,48,Tier 3,Zone 1,Ajman
TKT_001180,SUB_01466,2025-11-29,Call Center,Billing Query,Medium,In Progress,,48,Tier 2,Zone 6,Abu Dhabi
TKT_001181,SUB_01008,2026-01-02,App,Network Issue,Medium,Resolved,2026-01-04,48,Tier 1,Zone 8,Sharjah
TKT_001182,SUB_04905,2025-10-26,Online Chat,Billing Query,Medium,In Progress,,24,Tier 1,Zone 6,Abu Dhabi
TKT_001183,SUB_00201,2025-11-23,Online Chat,Billing Query,Medium,Resolved,2025-11-26,48,Tier 3,Zone 7,Dubai
TKT_001184,SUB_04162,2025-12-21,App,Network Issue,Critical,Resolved,2025-12-21,48,Tier 3,Zone 8,Abu Dhabi
TKT_001185,SUB_01353,2025-12-14,App,Billing Query,Low,In Progress,,48,Tier 2,Zone 5,Dubai
TKT_001186,SUB_00275,2025-12-14,App,Technical Support,High,Open,,24,Tier 2,Zone 7,Abu Dhabi
TKT_001187,SUB_03897,2025-09-22,Retail Store,Network Issue,Medium,In Progress,,24,Tier 2,Zone 7,Abu Dhabi
TKT_001188,SUB_00194,2025-09-27,Online Chat,Complaint,High,Resolved,2025-09-28,24,Tier 1,Zone 6,Abu Dhabi
TKT_001189,SUB_03338,2025-11-17,Online Chat,Technical Support,Medium,In Progress,,48,Tier 3,Zone 3,Abu Dhabi
TKT_001190,SUB_02477,2025-09-16,Call Center,Technical Support,Medium,Open,,48,Tier 1,Zone 6,Dubai
TKT_001191,SUB_03027,2025-11-01,Online Chat,Billing Query,Medium,Open,,24,Tier 1,Zone 1,Abu Dhabi
TKT_001192,SUB_04554,2025-09-08,Call Center,Network Issue,Medium,Resolved,2025-09-09,48,Tier 2,Zone 5,Sharjah
TKT_001193,SUB_02406,2025-12-27,Online Chat,Technical Support,Low,In Progress,,72,Tier 1,Zone 2,Dubai
