bill_id,subscriber_id,billing_month,bill_amount,payment_status,payment_date,credit_adjustment,adjustment_reason
BILL_004765,SUB_01589,2025-10-01,107.49,Overdue,,0.0,
BILL_004766,SUB_01589,2025-11-01,84.37,Paid,2025-11-04,0.0,
BILL_004767,SUB_01589,2025-12-01,78.37,Paid,2025-12-09,0.0,
BILL_004768,SUB_01590,2025-10-01,70.26,Paid,2025-10-25,0.0,
BILL_004769,SUB_01590,2025-11-01,55.92,Paid,2025-11-29,0.0,
BILL_004770,SUB_01590,2025-12-01,61.31,Overdue,,0.0,
BILL_004771,SUB_01591,2025-10-01,347.24,Paid,2025-10-15,0.0,
BILL_004772,SUB_01591,2025-11-01,370.23,Paid,2025-11-18,0.0,
BILL_004773,SUB_01591,2025-12-01,356.44,Paid,2025-12-21,0.0,
BILL_004774,SUB_01592,2025-10-01,149.64,Overdue,,0.0,
BILL_004775,SUB_01592,2025-11-01,149.5,Paid,2025-11-18,0.0,
BILL_004776,SUB_01592,2025-12-01,177.32,Partial,,0.0,
BILL_004777,SUB_01593,2025-10-01,335.43,Partial,,0.0,
BILL_004778,SUB_01593,2025-11-01,354.07,Partial,,0.0,
BILL_004779,SUB_01593,2025-12-01,313.71,Paid,2025-12-19,0.0,
BILL_004780,SUB_01594,2025-10-01,214.55,Overdue,,0.0,
BILL_004781,SUB_01594,2025-11-01,207.18,Overdue,,0.0,
BILL_004782,SUB_01594,2025-12-01,190.44,Paid,2025-12-14,0.0,
BILL_004783,SUB_01595,2025-10-01,151.63,Paid,2025-10-08,0.0,
BILL_004784,SUB_01595,2025-11-01,135.15,Paid,2025-11-21,0.0,
BILL_004785,SUB_01595,2025-12-01,134.88,Paid,2025-12-30,0.0,
BILL_004786,SUB_01596,2025-10-01,215.56,Pending,,0.0,
BILL_004787,SUB_01596,2025-11-01,206.15,Paid,2025-11-19,0.0,
BILL_004788,SUB_01596,2025-12-01,217.43,Paid,2025-12-29,94.08,Promo Credit
BILL_004789,SUB_01597,2025-10-01,88.7,Overdue,,0.0,
BILL_004790,SUB_01597,2025-11-01,116.83,Paid,2025-11-17,34.47,Goodwill
BILL_004791,SUB_01597,2025-12-01,91.01,Overdue,,0.0,
BILL_004792,SUB_01598,2025-10-01,133.78,Paid,2025-10-18,0.0,
BILL_004793,SUB_01598,2025-11-01,160.64,Paid,2025-11-03,0.0,
BILL_004794,SUB_01598,2025-12-01,142.61,Partial,,0.0,
BILL_004795,SUB_01599,2025-10-01,318.08,Overdue,,0.0,
BILL_004796,SUB_01599,2025-11-01,310.92,Paid,2025-11-27,0.0,
BILL_004797,SUB_01599,2025-12-01,336.21,Paid,2025-12-20,0.0,
BILL_004798,SUB_01600,2025-10-01,86.4,Paid,2025-10-11,0.0,
BILL_004799,SUB_01600,2025-11-01,96.86,Overdue,,0.0,
BILL_004800,SUB_01600,2025-12-01,107.19,Paid,2025-12-18,0.0,
BILL_004801,SUB_01601,2025-10-01,135.69,Partial,,0.0,
BILL_004802,SUB_01601,2025-11-01,128.99,Paid,2025-11-18,0.0,
BILL_004803,SUB_01601,2025-12-01,142.45,Paid,2025-12-25,0.0,
BILL_004804,SUB_01602,2025-10-01,126.45,Paid,2025-10-10,0.0,
BILL_004805,SUB_01602,2025-11-01,151.77,Overdue,,29.17,Goodwill
BILL_004806,SUB_01602,2025-12-01,157.64,Paid,2025-12-02,91.98,Billing Error
BILL_004807,SUB_01603,2025-10-01,125.9,Partial,,0.0,
BILL_004808,SUB_01603,2025-11-01,83.31,Paid,2025-11-20,0.0,
BILL_004809,SUB_01603,2025-12-01,128.18,Paid,2025-12-23,0.0,
BILL_004810,SUB_01604,2025-10-01,66.14,Paid,2025-10-14,0.0,
BILL_004811,SUB_01604,2025-11-01,78.38,Paid,2025-11-16,0.0,
BILL_004812,SUB_01604,2025-12-01,72.95,Paid,2025-12-27,85.41,Billing Error
BILL_004813,SUB_01605,2025-10-01,155.39,Paid,2025-10-21,0.0,
BILL_004814,SUB_01605,2025-11-01,164.74,Paid,2025-12-01,0.0,
BILL_004815,SUB_01605,2025-12-01,186.23,Overdue,,0.0,
BILL_004816,SUB_01606,2025-10-01,108.46,Partial,,0.0,
BILL_004817,SUB_01606,2025-11-01,100.28,Overdue,,0.0,
BILL_004818,SUB_01606,2025-12-01,101.65,Paid,2025-12-05,0.0,
BILL_004819,SUB_01607,2025-10-01,146.8,Overdue,,0.0,
BILL_004820,SUB_01607,2025-11-01,164.59,Overdue,,0.0,
BILL_004821,SUB_01607,2025-12-01,133.08,Paid,2025-12-30,88.39,Promo Credit
BILL_004822,SUB_01608,2025-10-01,78.93,Paid,2025-10-18,0.0,
BILL_004823,SUB_01608,2025-11-01,119.17,Paid,2025-11-15,0.0,
BILL_004824,SUB_01608,2025-12-01,84.37,Paid,2025-12-28,0.0,
BILL_004825,SUB_01609,2025-10-01,150.55,Paid,2025-10-24,0.0,
BILL_004826,SUB_01609,2025-11-01,182.31,Paid,2025-11-17,0.0,
BILL_004827,SUB_01609,2025-12-01,173.53,Paid,2025-12-14,0.0,
BILL_004828,SUB_01610,2025-10-01,129.98,Paid,2025-10-21,0.0,
BILL_004829,SUB_01610,2025-11-01,130.71,Overdue,,0.0,
BILL_004830,SUB_01610,2025-12-01,163.14,Paid,2025-12-21,0.0,
BILL_004831,SUB_01611,2025-10-01,76.77,Partial,,0.0,
BILL_004832,SUB_01611,2025-11-01,68.33,Partial,,0.0,
BILL_004833,SUB_01611,2025-12-01,69.48,Paid,2025-12-09,0.0,
BILL_004834,SUB_01612,2025-10-01,202.08,Paid,2025-10-03,0.0,
BILL_004835,SUB_01612,2025-11-01,227.63,Overdue,,0.0,
BILL_004836,SUB_01612,2025-12-01,240.9,Overdue,,0.0,
BILL_004837,SUB_01613,2025-10-01,147.85,Paid,2025-10-09,0.0,
BILL_004838,SUB_01613,2025-11-01,148.14,Paid,2025-11-03,0.0,
BILL_004839,SUB_01613,2025-12-01,148.06,Paid,2025-12-26,0.0,
BILL_004840,SUB_01614,2025-10-01,74.08,Paid,2025-10-07,0.0,
BILL_004841,SUB_01614,2025-11-01,94.95,Paid,2025-11-20,73.07,Goodwill
BILL_004842,SUB_01614,2025-12-01,68.13,Paid,2025-12-20,0.0,
BILL_004843,SUB_01615,2025-10-01,161.92,Pending,,0.0,
BILL_004844,SUB_01615,2025-11-01,181.39,Paid,2025-11-08,0.0,
BILL_004845,SUB_01615,2025-12-01,176.51,Paid,2025-12-03,0.0,
BILL_004846,SUB_01616,2025-10-01,356.69,Paid,2025-10-02,0.0,
BILL_004847,SUB_01616,2025-11-01,330.56,Overdue,,0.0,
BILL_004848,SUB_01616,2025-12-01,337.28,Paid,2025-12-14,0.0,
BILL_004849,SUB_01617,2025-10-01,93.92,Paid,2025-10-13,0.0,
BILL_004850,SUB_01617,2025-11-01,110.66,Paid,2025-11-22,0.0,
BILL_004851,SUB_01617,2025-12-01,86.15,Overdue,,0.0,
BILL_004852,SUB_01618,2025-10-01,151.19,Overdue,,50.65,Network Issue
BILL_004853,SUB_01618,2025-11-01,115.68,Paid,2025-11-18,0.0,
BILL_004854,SUB_01618,2025-12-01,125.04,Paid,2025-12-24,0.0,
BILL_004855,SUB_01619,2025-10-01,96.88,Partial,,0.0,
BILL_004856,SUB_01619,2025-11-01,65.46,Paid,2025-11-22,0.0,
BILL_004857,SUB_01619,2025-12-01,84.97,Overdue,,0.0,
BILL_004858,SUB_01620,2025-10-01,321.3,Paid,2025-10-09,0.0,
BILL_004859,SUB_01620,2025-11-01,295.06,Paid,2025-11-27,0.0,
BILL_004860,SUB_01620,2025-12-01,304.03,Overdue,,0.0,
BILL_004861,SUB_01621,2025-10-01,95.55,Paid,2025-10-28,0.0,
BILL_004862,SUB_01621,2025-11-01,95.57,Paid,2025-11-15,0.0,
BILL_004863,SUB_01621,2025-12-01,65.57,Paid,2025-12-14,41.7,Promo Credit
BILL_004864,SUB_01622,2025-10-01,330.95,Paid,2025-10-28,0.0,
BILL_004865,SUB_01622,2025-11-01,298.42,Paid,2025-11-22,0.0,
BILL_004866,SUB_01622,2025-12-01,311.54,Paid,2025-12-26,0.0,
BILL_004867,SUB_01623,2025-10-01,314.73,Overdue,,0.0,
BILL_004868,SUB_01623,2025-11-01,338.72,Paid,2025-11-15,0.0,
BILL_004869,SUB_01623,2025-12-01,352.21,Paid,2025-12-24,0.0,
BILL_004870,SUB_01624,2025-10-01,92.84,Paid,2025-10-19,0.0,
BILL_004871,SUB_01624,2025-11-01,99.27,Partial,,44.17,Promo Credit
BILL_004872,SUB_01624,2025-12-01,98.13,Overdue,,0.0,
BILL_004873,SUB_01625,2025-10-01,133.54,Partial,,0.0,
BILL_004874,SUB_01625,2025-11-01,131.69,Paid,,0.0,
BILL_004875,SUB_01625,2025-12-01,167.57,Paid,2025-12-05,0.0,
BILL_004876,SUB_01626,2025-10-01,98.39,Paid,2025-10-28,0.0,
BILL_004877,SUB_01626,2025-11-01,93.97,Paid,2025-11-17,41.32,Goodwill
BILL_004878,SUB_01626,2025-12-01,135.27,Overdue,,0.0,
BILL_004879,SUB_01627,2025-10-01,144.61,Partial,,0.0,
BILL_004880,SUB_01627,2025-11-01,137.03,Paid,2025-11-11,0.0,
BILL_004881,SUB_01627,2025-12-01,140.07,Overdue,,0.0,
BILL_004882,SUB_01628,2025-10-01,54.15,Paid,2025-10-27,0.0,
BILL_004883,SUB_01628,2025-11-01,90.26,Paid,2025-11-21,0.0,
BILL_004884,SUB_01628,2025-12-01,87.42,Paid,2025-12-16,0.0,
BILL_004885,SUB_01629,2025-10-01,97.99,Overdue,,0.0,
BILL_004886,SUB_01629,2025-11-01,101.13,Paid,2025-11-05,0.0,
BILL_004887,SUB_01629,2025-12-01,116.42,Paid,2025-12-20,0.0,
BILL_004888,SUB_01630,2025-10-01,96.72,Paid,2025-10-23,0.0,
BILL_004889,SUB_01630,2025-11-01,100.49,Paid,2025-11-08,0.0,
BILL_004890,SUB_01630,2025-12-01,80.18,Paid,2025-12-22,0.0,
BILL_004891,SUB_01631,2025-10-01,140.12,Paid,2025-10-12,0.0,
BILL_004892,SUB_01631,2025-11-01,120.35,Paid,2025-11-16,0.0,
BILL_004893,SUB_01631,2025-12-01,138.25,Paid,2025-12-15,0.0,
BILL_004894,SUB_01632,2025-10-01,134.14,Paid,2025-10-22,0.0,
BILL_004895,SUB_01632,2025-11-01,130.5,Paid,2025-11-23,0.0,
BILL_004896,SUB_01632,2025-12-01,97.48,Paid,2025-12-17,41.91,Goodwill
BILL_004897,SUB_01633,2025-10-01,152.38,Overdue,,0.0,
BILL_004898,SUB_01633,2025-11-01,171.59,Paid,2025-11-28,0.0,
BILL_004899,SUB_01633,2025-12-01,171.33,Paid,2025-12-06,0.0,
BILL_004900,SUB_01634,2025-10-01,139.1,Pending,,0.0,
BILL_004901,SUB_01634,2025-11-01,132.31,Paid,2025-11-13,0.0,
BILL_004902,SUB_01634,2025-12-01,158.0,Paid,2025-12-19,0.0,
BILL_004903,SUB_01635,2025-10-01,147.87,Paid,2025-10-14,0.0,
BILL_004904,SUB_01635,2025-11-01,152.41,Paid,2025-11-27,0.0,
BILL_004905,SUB_01635,2025-12-01,121.5,Paid,2025-12-13,0.0,
BILL_004906,SUB_01636,2025-10-01,73.52,Paid,2025-10-18,58.28,Network Issue
BILL_004907,SUB_01636,2025-11-01,94.7,Paid,2025-11-18,0.0,
BILL_004908,SUB_01636,2025-12-01,69.42,Partial,,0.0,
BILL_004909,SUB_01637,2025-10-01,93.62,Paid,2025-10-03,0.0,
BILL_004910,SUB_01637,2025-11-01,80.75,Paid,2025-11-22,0.0,
BILL_004911,SUB_01637,2025-12-01,106.51,Paid,2025-12-25,0.0,
BILL_004912,SUB_01638,2025-10-01,139.27,Overdue,,15.89,Promo Credit
BILL_004913,SUB_01638,2025-11-01,140.68,Overdue,,0.0,
BILL_004914,SUB_01638,2025-12-01,128.98,Paid,2025-12-23,0.0,
BILL_004915,SUB_01639,2025-10-01,301.54,Paid,2025-10-25,0.0,
BILL_004916,SUB_01639,2025-11-01,348.77,Paid,2025-11-06,0.0,
BILL_004917,SUB_01639,2025-12-01,312.7,Paid,2025-12-14,0.0,
BILL_004918,SUB_01640,2025-10-01,91.0,Paid,2025-10-05,0.0,
BILL_004919,SUB_01640,2025-11-01,77.33,Paid,2025-11-30,0.0,
BILL_004920,SUB_01640,2025-12-01,95.62,Paid,2025-12-13,0.0,
BILL_004921,SUB_01641,2025-10-01,64.68,Paid,2025-10-14,0.0,
BILL_004922,SUB_01641,2025-11-01,109.32,Paid,2025-11-23,0.0,
BILL_004923,SUB_01641,2025-12-01,67.53,Partial,,0.0,
BILL_004924,SUB_01642,2025-10-01,123.13,Overdue,,0.0,
BILL_004925,SUB_01642,2025-11-01,94.15,Paid,2025-11-24,0.0,
BILL_004926,SUB_01642,2025-12-01,114.5,Partial,,0.0,
BILL_004927,SUB_01643,2025-10-01,151.25,Overdue,,0.0,
BILL_004928,SUB_01643,2025-11-01,141.14,Paid,2025-11-29,0.0,
BILL_004929,SUB_01643,2025-12-01,119.15,Paid,2025-12-10,0.0,
BILL_004930,SUB_01644,2025-10-01,160.07,Partial,,0.0,
BILL_004931,SUB_01644,2025-11-01,147.72,Paid,2025-11-11,0.0,
BILL_004932,SUB_01644,2025-12-01,163.91,Paid,2025-12-27,0.0,
BILL_004933,SUB_01645,2025-10-01,102.3,Paid,2025-10-15,0.0,
BILL_004934,SUB_01645,2025-11-01,123.28,Paid,2025-11-19,0.0,
BILL_004935,SUB_01645,2025-12-01,131.8,Overdue,,0.0,
BILL_004936,SUB_01646,2025-10-01,113.52,Paid,2025-10-03,0.0,
BILL_004937,SUB_01646,2025-11-01,108.13,Overdue,,0.0,
BILL_004938,SUB_01646,2025-12-01,147.34,Paid,2025-12-26,0.0,
BILL_004939,SUB_01647,2025-10-01,176.94,Paid,2025-10-19,0.0,
BILL_004940,SUB_01647,2025-11-01,158.46,Paid,2025-11-12,0.0,
BILL_004941,SUB_01647,2025-12-01,183.41,Paid,2025-12-10,0.0,
BILL_004942,SUB_01648,2025-10-01,485.02,Paid,2025-10-12,0.0,
BILL_004943,SUB_01648,2025-11-01,469.64,Overdue,,0.0,
BILL_004944,SUB_01648,2025-12-01,466.97,Paid,2025-12-05,0.0,
BILL_004945,SUB_01649,2025-10-01,206.18,Paid,2025-10-21,0.0,
BILL_004946,SUB_01649,2025-11-01,210.9,Paid,2025-11-23,0.0,
BILL_004947,SUB_01649,2025-12-01,221.87,Paid,2025-12-18,0.0,
BILL_004948,SUB_01650,2025-10-01,297.72,Paid,2025-10-11,0.0,
BILL_004949,SUB_01650,2025-11-01,307.21,Paid,2025-11-15,0.0,
BILL_004950,SUB_01650,2025-12-01,310.34,Paid,2025-12-29,0.0,
BILL_004951,SUB_01651,2025-10-01,152.81,Paid,2025-10-17,0.0,
BILL_004952,SUB_01651,2025-11-01,158.94,Paid,2025-11-23,0.0,
BILL_004953,SUB_01651,2025-12-01,190.7,Paid,2025-12-03,0.0,
BILL_004954,SUB_01652,2025-10-01,110.19,Paid,2025-10-15,0.0,
BILL_004955,SUB_01652,2025-11-01,95.01,Overdue,,0.0,
BILL_004956,SUB_01652,2025-12-01,104.96,Pending,,62.24,Network Issue
BILL_004957,SUB_01653,2025-10-01,152.0,Paid,2025-10-06,0.0,
BILL_004958,SUB_01653,2025-11-01,164.3,Paid,2025-11-07,0.0,
BILL_004959,SUB_01653,2025-12-01,140.92,Paid,2025-12-22,0.0,
BILL_004960,SUB_01654,2025-10-01,342.48,Paid,2025-10-09,0.0,
BILL_004961,SUB_01654,2025-11-01,378.69,Overdue,,0.0,
BILL_004962,SUB_01654,2025-12-01,351.2,Paid,2025-12-04,10.1,Billing Error
BILL_004963,SUB_01655,2025-10-01,121.71,Overdue,,0.0,
BILL_004964,SUB_01655,2025-11-01,147.77,Partial,,0.0,
BILL_004965,SUB_01655,2025-12-01,115.07,Overdue,,0.0,
BILL_004966,SUB_01656,2025-10-01,110.45,Paid,2025-10-05,0.0,
BILL_004967,SUB_01656,2025-11-01,75.86,Paid,2025-11-05,0.0,
BILL_004968,SUB_01656,2025-12-01,106.26,Paid,2025-12-10,0.0,
BILL_004969,SUB_01657,2025-10-01,162.35,Paid,2025-10-11,0.0,
BILL_004970,SUB_01657,2025-11-01,151.5,Overdue,,0.0,
BILL_004971,SUB_01657,2025-12-01,145.04,Paid,2025-12-26,0.0,
BILL_004972,SUB_01658,2025-10-01,177.89,Paid,2025-10-04,0.0,
BILL_004973,SUB_01658,2025-11-01,197.68,Paid,2025-11-27,0.0,
BILL_004974,SUB_01658,2025-12-01,163.0,Paid,2025-12-26,0.0,
BILL_004975,SUB_01659,2025-10-01,149.89,Partial,,0.0,
BILL_004976,SUB_01659,2025-11-01,181.39,Paid,2025-11-22,0.0,
BILL_004977,SUB_01659,2025-12-01,153.41,Paid,2025-12-22,0.0,
BILL_004978,SUB_01660,2025-10-01,142.78,Paid,2025-10-02,0.0,
BILL_004979,SUB_01660,2025-11-01,163.32,Paid,2025-11-27,0.0,
BILL_004980,SUB_01660,2025-12-01,156.15,Paid,2025-12-19,0.0,
BILL_004981,SUB_01661,2025-10-01,241.25,Paid,2025-10-05,0.0,
BILL_004982,SUB_01661,2025-11-01,265.21,Paid,2025-11-20,0.0,
BILL_004983,SUB_01661,2025-12-01,238.45,Paid,2025-12-09,0.0,
BILL_004984,SUB_01662,2025-10-01,156.28,Overdue,,0.0,
BILL_004985,SUB_01662,2025-11-01,130.52,Paid,2025-11-21,0.0,
BILL_004986,SUB_01662,2025-12-01,135.58,Paid,2025-12-08,0.0,
BILL_004987,SUB_01663,2025-10-01,151.26,Paid,2025-10-22,0.0,
BILL_004988,SUB_01663,2025-11-01,135.0,Paid,2025-11-20,18.51,Network Issue
BILL_004989,SUB_01663,2025-12-01,160.95,Partial,,0.0,
BILL_004990,SUB_01664,2025-10-01,113.91,Paid,2025-10-29,0.0,
BILL_004991,SUB_01664,2025-11-01,109.88,Paid,2025-11-25,87.23,Billing Error
BILL_004992,SUB_01664,2025-12-01,140.15,Overdue,,0.0,
BILL_004993,SUB_01665,2025-10-01,196.14,Paid,2025-10-26,0.0,
BILL_004994,SUB_01665,2025-11-01,165.8,Paid,2025-11-06,0.0,
BILL_004995,SUB_01665,2025-12-01,175.27,Paid,2025-12-31,0.0,
BILL_004996,SUB_01666,2025-10-01,130.1,Paid,2025-10-25,0.0,
BILL_004997,SUB_01666,2025-11-01,162.58,Partial,,0.0,
BILL_004998,SUB_01666,2025-12-01,129.93,Paid,2025-12-12,0.0,
BILL_004999,SUB_01667,2025-10-01,147.94,Paid,2025-10-07,0.0,
BILL_005000,SUB_01667,2025-11-01,116.53,Paid,2025-11-07,35.35,Goodwill
BILL_005001,SUB_01667,2025-12-01,130.55,Overdue,,0.0,
BILL_005002,SUB_01668,2025-10-01,103.16,Partial,,0.0,
BILL_005003,SUB_01668,2025-11-01,101.1,Paid,2025-11-12,0.0,
BILL_005004,SUB_01668,2025-12-01,61.53,Pending,,0.0,
BILL_005005,SUB_01669,2025-10-01,148.98,Overdue,,0.0,
BILL_005006,SUB_01669,2025-11-01,185.55,Paid,2025-11-30,0.0,
BILL_005007,SUB_01669,2025-12-01,157.35,Paid,2025-12-29,47.66,Promo Credit
BILL_005008,SUB_01670,2025-10-01,157.95,Paid,2025-10-11,0.0,
BILL_005009,SUB_01670,2025-11-01,124.36,Paid,2025-11-25,0.0,
BILL_005010,SUB_01670,2025-12-01,121.35,Overdue,,0.0,
BILL_005011,SUB_01671,2025-10-01,169.32,Paid,2025-10-19,0.0,
BILL_005012,SUB_01671,2025-11-01,185.29,Pending,,0.0,
BILL_005013,SUB_01671,2025-12-01,196.67,Paid,2025-12-18,0.0,
BILL_005014,SUB_01672,2025-10-01,503.7,Pending,,0.0,
BILL_005015,SUB_01672,2025-11-01,503.79,Overdue,,0.0,
BILL_005016,SUB_01672,2025-12-01,485.51,Paid,2025-12-06,0.0,
BILL_005017,SUB_01673,2025-10-01,102.99,Paid,2025-10-14,0.0,
BILL_005018,SUB_01673,2025-11-01,100.99,Paid,2025-11-28,0.0,
BILL_005019,SUB_01673,2025-12-01,102.76,Paid,2025-12-28,0.0,
BILL_005020,SUB_01674,2025-10-01,67.73,Paid,2025-10-26,0.0,
BILL_005021,SUB_01674,2025-11-01,91.46,Paid,2025-11-24,0.0,
BILL_005022,SUB_01674,2025-12-01,75.64,Paid,2025-12-08,0.0,
BILL_005023,SUB_01675,2025-10-01,136.95,Partial,,0.0,
BILL_005024,SUB_01675,2025-11-01,133.47,Paid,2025-11-10,0.0,
BILL_005025,SUB_01675,2025-12-01,107.04,Paid,2025-12-03,0.0,
BILL_005026,SUB_01676,2025-10-01,151.58,Overdue,,0.0,
BILL_005027,SUB_01676,2025-11-01,147.7,Paid,2025-11-13,0.0,
BILL_005028,SUB_01676,2025-12-01,135.7,Paid,2025-12-04,0.0,
BILL_005029,SUB_01677,2025-10-01,296.86,Pending,,0.0,
BILL_005030,SUB_01677,2025-11-01,301.74,Partial,,0.0,
BILL_005031,SUB_01677,2025-12-01,279.54,Pending,,0.0,
BILL_005032,SUB_01678,2025-10-01,356.5,Paid,2025-10-15,0.0,
BILL_005033,SUB_01678,2025-11-01,351.18,Paid,2025-11-22,0.0,
BILL_005034,SUB_01678,2025-12-01,357.72,Paid,2025-12-11,0.0,
BILL_005035,SUB_01679,2025-10-01,98.31,Partial,,0.0,
BILL_005036,SUB_01679,2025-11-01,113.03,Paid,2025-11-07,0.0,
BILL_005037,SUB_01679,2025-12-01,105.85,Paid,2025-12-04,0.0,
BILL_005038,SUB_01680,2025-10-01,143.87,Paid,2025-10-12,83.21,Goodwill
BILL_005039,SUB_01680,2025-11-01,130.68,Partial,,0.0,
BILL_005040,SUB_01680,2025-12-01,149.48,Paid,,0.0,
BILL_005041,SUB_01681,2025-10-01,238.59,Paid,2025-10-02,0.0,
BILL_005042,SUB_01681,2025-11-01,240.57,Paid,2025-11-09,0.0,
BILL_005043,SUB_01681,2025-12-01,256.16,Overdue,,0.0,
BILL_005044,SUB_01682,2025-10-01,115.07,Overdue,,0.0,
BILL_005045,SUB_01682,2025-11-01,81.93,Overdue,,89.37,Promo Credit
BILL_005046,SUB_01682,2025-12-01,127.68,Overdue,,0.0,
BILL_005047,SUB_01683,2025-10-01,204.35,Paid,2025-10-12,0.0,
BILL_005048,SUB_01683,2025-11-01,228.62,Overdue,,0.0,
BILL_005049,SUB_01683,2025-12-01,191.43,Overdue,,19.12,Billing Error
BILL_005050,SUB_01684,2025-10-01,186.16,Paid,2025-10-12,0.0,
BILL_005051,SUB_01684,2025-11-01,164.04,Paid,2025-11-08,0.0,
BILL_005052,SUB_01684,2025-12-01,174.66,Partial,,0.0,
BILL_005053,SUB_01685,2025-10-01,156.56,Paid,2025-10-16,0.0,
BILL_005054,SUB_01685,2025-11-01,177.66,Partial,,0.0,
BILL_005055,SUB_01685,2025-12-01,148.99,Pending,,0.0,
BILL_005056,SUB_01686,2025-10-01,151.67,Partial,,0.0,
BILL_005057,SUB_01686,2025-11-01,117.52,Paid,2025-11-15,0.0,
BILL_005058,SUB_01686,2025-12-01,124.32,Paid,2025-12-12,19.57,Goodwill
BILL_005059,SUB_01687,2025-10-01,475.82,Partial,,0.0,
BILL_005060,SUB_01687,2025-11-01,477.12,Overdue,,0.0,
BILL_005061,SUB_01687,2025-12-01,470.47,Partial,,0.0,
BILL_005062,SUB_01688,2025-10-01,123.61,Paid,2025-10-23,0.0,
BILL_005063,SUB_01688,2025-11-01,169.54,Overdue,,0.0,
BILL_005064,SUB_01688,2025-12-01,149.86,Paid,2025-12-12,0.0,
BILL_005065,SUB_01689,2025-10-01,285.76,Paid,2025-10-02,0.0,
BILL_005066,SUB_01689,2025-11-01,293.2,Overdue,,0.0,
BILL_005067,SUB_01689,2025-12-01,275.04,Paid,2025-12-16,0.0,
BILL_005068,SUB_01690,2025-10-01,136.87,Paid,2025-10-10,0.0,
BILL_005069,SUB_01690,2025-11-01,106.61,Paid,2025-11-30,0.0,
BILL_005070,SUB_01690,2025-12-01,137.12,Paid,2025-12-06,0.0,
BILL_005071,SUB_01691,2025-10-01,69.73,Partial,,0.0,
BILL_005072,SUB_01691,2025-11-01,66.49,Paid,2025-11-23,0.0,
BILL_005073,SUB_01691,2025-12-01,85.42,Paid,2025-12-10,0.0,
BILL_005074,SUB_01692,2025-10-01,322.38,Pending,,0.0,
BILL_005075,SUB_01692,2025-11-01,323.69,Partial,,0.0,
BILL_005076,SUB_01692,2025-12-01,349.32,Paid,2025-12-22,0.0,
BILL_005077,SUB_01693,2025-10-01,132.98,Overdue,,72.8,Goodwill
BILL_005078,SUB_01693,2025-11-01,129.48,Paid,2025-11-04,0.0,
BILL_005079,SUB_01693,2025-12-01,163.84,Overdue,,0.0,
BILL_005080,SUB_01694,2025-10-01,104.47,Overdue,,0.0,
BILL_005081,SUB_01694,2025-11-01,80.51,Paid,2025-11-09,0.0,
BILL_005082,SUB_01694,2025-12-01,101.61,Paid,2025-12-15,0.0,
BILL_005083,SUB_01695,2025-10-01,117.79,Overdue,,0.0,
BILL_005084,SUB_01695,2025-11-01,124.36,Overdue,,0.0,
BILL_005085,SUB_01695,2025-12-01,125.97,Partial,,0.0,
BILL_005086,SUB_01696,2025-10-01,130.02,Overdue,,0.0,
BILL_005087,SUB_01696,2025-11-01,128.96,Paid,2025-11-28,0.0,
BILL_005088,SUB_01696,2025-12-01,168.22,Paid,2025-12-26,0.0,
BILL_005089,SUB_01697,2025-10-01,162.61,Paid,2025-10-16,0.0,
BILL_005090,SUB_01697,2025-11-01,189.83,Paid,2025-11-02,0.0,
BILL_005091,SUB_01697,2025-12-01,180.22,Partial,,0.0,
BILL_005092,SUB_01698,2025-10-01,186.32,Paid,2025-10-29,0.0,
BILL_005093,SUB_01698,2025-11-01,188.76,Overdue,,0.0,
BILL_005094,SUB_01698,2025-12-01,156.51,Paid,2025-12-26,0.0,
BILL_005095,SUB_01699,2025-10-01,450.82,Paid,2025-10-16,54.41,Network Issue
BILL_005096,SUB_01699,2025-11-01,450.94,Overdue,,0.0,
BILL_005097,SUB_01699,2025-12-01,458.23,Overdue,,0.0,
BILL_005098,SUB_01700,2025-10-01,495.93,Paid,2025-10-24,0.0,
BILL_005099,SUB_01700,2025-11-01,485.37,Paid,2025-11-07,13.65,Network Issue
BILL_005100,SUB_01700,2025-12-01,449.53,Paid,2025-12-22,40.76,Goodwill
BILL_005101,SUB_01701,2025-10-01,102.18,Paid,2025-10-05,0.0,
BILL_005102,SUB_01701,2025-11-01,128.7,Paid,2025-11-27,0.0,
BILL_005103,SUB_01701,2025-12-01,104.98,Paid,2025-12-30,0.0,
BILL_005104,SUB_01702,2025-10-01,160.7,Paid,2025-10-25,0.0,
BILL_005105,SUB_01702,2025-11-01,141.21,Overdue,,0.0,
BILL_005106,SUB_01702,2025-12-01,165.94,Paid,2025-12-28,0.0,
BILL_005107,SUB_01703,2025-10-01,153.61,Overdue,,0.0,
BILL_005108,SUB_01703,2025-11-01,122.22,Overdue,,0.0,
BILL_005109,SUB_01703,2025-12-01,153.59,Paid,2025-12-14,0.0,
BILL_005110,SUB_01704,2025-10-01,323.98,Paid,2025-10-18,0.0,
BILL_005111,SUB_01704,2025-11-01,361.12,Paid,2025-11-21,0.0,
BILL_005112,SUB_01704,2025-12-01,327.55,Partial,,0.0,
BILL_005113,SUB_01705,2025-10-01,329.4,Paid,2025-10-06,88.86,Billing Error
BILL_005114,SUB_01705,2025-11-01,333.21,Paid,2025-11-11,0.0,
BILL_005115,SUB_01705,2025-12-01,320.25,Paid,2025-12-19,0.0,
BILL_005116,SUB_01706,2025-10-01,95.76,Paid,2025-10-03,0.0,
