usage_id,subscriber_id,usage_date,data_usage_gb,voice_minutes,sms_count,roaming_charges,addon_charges
USG_002202,SUB_02989,2025-12-16,5.44,64,38,28.81,2.9
USG_002203,SUB_01695,2025-11-18,7.99,208,57,3.59,14.13
USG_002204,SUB_04692,2025-09-17,2.17,433,81,12.86,12.91
USG_002205,SUB_01509,2025-11-10,5.6,104,100,23.9,22.02
USG_002206,SUB_01204,2025-09-25,36.58,191,69,13.67,0.8
USG_002207,SUB_00549,2025-09-28,24.93,400,31,14.65,15.58
USG_002208,SUB_02631,2025-11-14,9.51,487,54,2.09,9.18
USG_002209,SUB_04629,2026-01-01,11.74,284,57,46.44,0.99
USG_002210,SUB_00189,2025-09-12,3.2,0,59,21.25,6.75
USG_002211,SUB_04627,2025-12-22,3.48,317,37,1.39,5.87
USG_002212,SUB_04989,2025-11-29,13.25,497,21,21.28,19.44
USG_002213,SUB_04986,2025-09-07,10.29,30,61,2.98,4.63
USG_002214,SUB_04567,2025-10-11,,306,32,9.53,13.38
USG_002215,SUB_04986,2025-12-23,6.61,348,48,15.21,17.17
USG_002216,SUB_03107,2025-10-21,2.67,431,80,0.59,42.91
USG_002217,SUB_00104,2025-10-04,15.62,299,65,6.89,27.4
USG_002218,SUB_04590,2025-10-13,21.04,23,20,31.93,20.76
USG_002219,SUB_03337,2025-12-10,1.49,273,72,42.0,5.6
USG_002220,SUB_02705,2025-09-15,9.08,153,11,10.6,25.91
USG_002221,SUB_00319,2025-10-27,19.57,357,15,8.42,7.28
USG_002222,SUB_01534,2025-12-22,7.6,71,92,31.49,55.72
USG_002223,SUB_00874,2025-11-17,13.76,143,55,34.52,4.09
USG_002224,SUB_04751,2025-10-03,6.85,312,64,12.67,61.03
USG_002225,SUB_02313,2025-12-18,9.32,162,87,62.96,9.99
USG_002226,SUB_03543,2025-10-20,21.49,325,33,0.24,1.96
USG_002227,SUB_03920,2025-12-12,10.71,362,57,70.63,51.09
USG_002228,SUB_02017,2025-10-11,19.33,125,84,33.33,15.32
USG_002229,SUB_03681,2025-10-18,11.39,174,26,1.74,11.12
USG_002230,SUB_01060,2025-11-04,12.74,491,76,17.11,10.17
USG_002231,SUB_00456,2025-10-19,9.46,8,88,20.73,0.82
USG_002232,SUB_00728,2025-09-24,1.71,330,0,30.95,19.95
USG_002233,SUB_04515,2025-11-23,13.89,243,0,6.76,13.15
USG_002234,SUB_04733,2025-12-31,13.14,4,86,67.9,5.85
USG_002235,SUB_03240,2025-09-29,20.81,211,71,17.79,2.69
USG_002236,SUB_02401,2025-12-30,2.87,356,90,47.77,20.96
USG_002237,SUB_02555,2025-11-08,3.61,390,50,16.39,50.8
USG_002238,SUB_01265,2025-11-14,11.36,41,100,1.7,6.64
USG_002239,SUB_00446,2025-12-28,12.05,332,83,25.56,0.77
USG_002240,SUB_03646,2025-09-16,35.88,275,3,21.14,24.42
USG_002241,SUB_02047,2025-12-30,5.39,426,85,16.2,7.0
USG_002242,SUB_04918,2025-11-02,2.1,344,15,0.39,0.32
USG_002243,SUB_01622,2025-10-22,9.46,497,48,9.77,17.32
USG_002244,SUB_03676,2025-12-21,19.94,307,45,13.5,23.13
USG_002245,SUB_04162,2025-10-26,2.45,90,98,20.93,15.31
USG_002246,SUB_01803,2025-12-19,4.86,356,1,25.9,27.86
USG_002247,SUB_04100,2025-09-22,2.46,236,47,21.5,1.18
USG_002248,SUB_01008,2026-01-04,2.01,98,56,52.04,0.41
USG_002249,SUB_04319,2025-09-08,7.6,113,95,16.57,16.99
USG_002250,SUB_01999,2025-09-09,4.33,388,35,14.66,8.66
USG_002251,SUB_01645,2025-12-03,15.44,471,90,12.69,11.43
USG_002252,SUB_04719,2025-10-22,13.63,98,11,32.27,25.18
USG_002253,SUB_02447,2025-12-20,10.74,314,80,7.0,3.67
USG_002254,SUB_02128,2025-10-15,19.7,413,91,9.75,17.21
USG_002255,SUB_03041,2025-10-05,4.69,119,63,21.12,1.06
USG_002256,SUB_01191,2025-10-23,18.23,18,35,0.59,22.12
USG_002257,SUB_00729,2025-11-09,21.67,463,90,16.37,6.43
USG_002258,SUB_02693,2025-12-06,1.25,310,26,20.05,0.8
USG_002259,SUB_04640,2025-09-07,0.83,100,81,32.28,19.61
USG_002260,SUB_01470,2025-10-27,12.93,56,35,12.64,29.59
USG_002261,SUB_02799,2025-11-18,9.14,256,63,11.71,7.77
USG_002262,SUB_02753,2025-09-28,16.19,282,24,22.51,6.02
USG_002263,SUB_00200,2025-11-30,4.43,378,72,13.23,19.07
USG_002264,SUB_00920,2025-12-02,2.37,349,77,2.5,7.28
USG_002265,SUB_00513,2025-11-18,7.24,89,8,7.61,22.96
USG_002266,SUB_03131,2025-11-21,6.31,65,95,9.81,1.22
USG_002267,SUB_04132,2025-09-15,3.2,65,33,25.27,7.07
USG_002268,SUB_03997,2026-01-04,5.41,291,29,36.74,9.22
USG_002269,SUB_01575,2025-12-28,16.41,267,93,2.92,6.7
USG_002270,SUB_02068,2025-12-16,2.33,140,24,23.83,1.34
USG_002271,SUB_01201,2025-12-24,0.89,347,2,3.35,36.66
USG_002272,SUB_04157,2025-12-04,6.16,347,68,12.62,8.88
USG_002273,SUB_01607,2025-11-24,1.38,129,87,27.17,10.28
USG_002274,SUB_04044,2025-11-17,13.9,452,58,0.49,6.43
USG_002275,SUB_01358,2025-09-07,9.63,480,54,18.12,51.94
USG_002276,SUB_00202,2025-11-28,11.51,344,83,3.1,15.98
USG_002277,SUB_03894,2025-09-13,15.56,437,41,16.25,43.39
USG_002278,SUB_03500,2025-11-01,9.35,432,52,10.23,20.85
USG_002279,SUB_00397,2025-10-12,5.55,62,87,7.5,27.11
USG_002280,SUB_00473,2025-11-12,25.18,238,63,11.39,40.46
USG_002281,SUB_03823,2025-10-23,9.18,264,97,0.1,0.62
USG_002282,SUB_01622,2025-09-12,,452,92,52.21,0.52
USG_002283,SUB_00059,2025-10-05,6.3,24,35,10.26,8.2
USG_002284,SUB_02959,2026-01-02,4.64,215,68,29.75,35.83
USG_002285,SUB_04043,2025-11-03,15.8,161,0,40.53,46.13
USG_002286,SUB_02593,2025-10-27,3.98,99,42,8.26,6.84
USG_002287,SUB_01421,2025-09-17,3.8,450,73,14.99,16.95
USG_002288,SUB_03332,2025-12-19,4.06,12,94,5.37,36.99
USG_002289,SUB_04012,2025-10-05,1.99,500,88,36.85,29.27
USG_002290,SUB_04259,2025-10-31,13.91,490,9,11.59,2.3
USG_002291,SUB_00708,2026-01-02,0.74,127,25,21.82,23.46
USG_002292,SUB_02466,2025-09-28,20.52,168,39,15.33,0.91
USG_002293,SUB_02062,2025-09-15,6.35,320,80,39.6,6.97
USG_002294,SUB_02522,2025-09-19,6.23,14,61,61.76,6.84
USG_002295,SUB_02835,2025-11-01,19.36,413,3,2.56,1.28
USG_002296,SUB_00591,2025-11-21,17.11,408,80,75.02,6.18
USG_002297,SUB_04693,2026-01-04,11.94,171,32,6.06,28.61
USG_002298,SUB_00299,2025-10-08,6.62,55,60,35.25,3.33
USG_002299,SUB_00417,2025-10-07,10.7,490,43,4.03,0.43
USG_002300,SUB_03378,2025-12-22,11.36,27,42,12.38,18.17
USG_002301,SUB_04399,2025-11-12,18.45,406,30,34.56,7.81
USG_002302,SUB_01419,2025-09-16,9.44,397,76,39.54,1.69
USG_002303,SUB_03710,2025-11-25,6.88,224,97,0.68,32.43
USG_002304,SUB_04383,2025-09-19,7.03,320,57,49.46,31.13
USG_002305,SUB_00892,2025-11-20,1.52,63,10,18.21,10.29
USG_002306,SUB_03757,2025-09-14,2.57,469,4,8.24,7.25
USG_002307,SUB_00345,2025-10-25,7.53,160,88,38.21,20.16
USG_002308,SUB_03717,2025-09-15,11.08,400,16,32.63,5.43
USG_002309,SUB_02635,2025-09-14,4.3,470,56,66.01,22.3
USG_002310,SUB_04053,2025-09-14,,154,78,32.96,13.88
USG_002311,SUB_00580,2025-11-26,12.38,221,8,5.6,3.33
USG_002312,SUB_01614,2025-09-20,6.22,346,7,20.02,6.03
USG_002313,SUB_02861,2025-11-17,3.76,26,37,31.75,7.76
USG_002314,SUB_03517,2025-12-24,5.87,195,51,2.08,60.35
USG_002315,SUB_04990,2025-09-19,6.73,316,96,58.73,5.3
USG_002316,SUB_01905,2025-10-29,10.48,119,76,7.98,1.95
USG_002317,SUB_04266,2025-12-16,19.03,337,79,77.06,4.25
USG_002318,SUB_04042,2025-09-08,13.39,232,49,32.82,14.39
USG_002319,SUB_02534,2025-11-05,4.13,407,54,50.93,30.28
USG_002320,SUB_04162,2025-12-28,52.5,317,79,29.93,9.76
USG_002321,SUB_02830,2025-09-19,12.96,173,83,12.87,20.67
USG_002322,SUB_01289,2025-12-02,10.88,400,3,0.05,10.16
USG_002323,SUB_01705,2025-11-04,12.01,264,42,19.86,11.34
USG_002324,SUB_03569,2025-11-21,6.81,98,13,0.24,7.43
USG_002325,SUB_02907,2025-09-20,4.32,6,76,30.17,12.84
USG_002326,SUB_00555,2025-12-07,4.13,34,75,22.0,19.56
USG_002327,SUB_01665,2025-12-17,20.02,430,24,16.23,22.4
USG_002328,SUB_03218,2025-12-31,4.38,293,16,9.43,18.33
USG_002329,SUB_03093,2025-11-27,7.13,260,32,30.2,5.61
USG_002330,SUB_03642,2025-10-22,11.27,215,61,25.01,13.66
USG_002331,SUB_03393,2025-12-08,9.88,317,56,6.47,11.91
USG_002332,SUB_01966,2025-09-30,7.7,124,17,6.34,64.72
USG_002333,SUB_02116,2025-12-18,2.12,22,7,65.62,4.7
USG_002334,SUB_04717,2025-09-23,20.66,159,74,39.39,1.24
USG_002335,SUB_04464,2025-11-01,8.63,262,83,52.94,8.58
USG_002336,SUB_01114,2025-12-12,1.25,183,39,15.75,9.23
USG_002337,SUB_02312,2025-11-20,5.62,453,69,2.0,59.16
USG_002338,SUB_01232,2025-12-15,2.95,74,18,63.09,14.7
USG_002339,SUB_00403,2025-11-06,6.63,158,77,14.03,55.14
USG_002340,SUB_04742,2025-10-20,5.84,149,47,6.26,2.86
USG_002341,SUB_02489,2025-09-08,17.0,265,75,8.01,9.27
USG_002342,SUB_00871,2025-11-30,4.91,347,18,43.19,40.31
USG_002343,SUB_03527,2025-09-14,23.26,121,64,15.28,18.14
USG_002344,SUB_03331,2025-12-20,4.53,427,71,2.57,12.29
USG_002345,SUB_00813,2025-12-25,4.74,27,54,5.23,13.45
USG_002346,SUB_04410,2025-10-21,23.15,100,25,16.54,39.11
USG_002347,SUB_04916,2025-11-27,14.89,465,25,12.68,11.33
USG_002348,SUB_02752,2025-12-16,8.17,35,43,11.13,13.79
USG_002349,SUB_00495,2025-10-01,1.65,341,60,1.91,3.5
USG_002350,SUB_00976,2025-12-04,22.84,354,59,8.01,10.37
USG_002351,SUB_04769,2025-11-22,12.65,354,42,21.93,0.47
USG_002352,SUB_03811,2025-12-25,2.89,296,72,45.96,16.33
USG_002353,SUB_02738,2025-10-19,1.31,315,38,10.79,5.18
USG_002354,SUB_03517,2025-10-30,1.85,168,20,2.42,40.64
USG_002355,SUB_03393,2025-09-20,2.65,232,5,19.6,16.06
USG_002356,SUB_01606,2025-11-09,18.1,112,0,18.95,0.71
USG_002357,SUB_00623,2025-11-27,7.38,114,88,23.65,5.6
USG_002358,SUB_01482,2025-10-06,15.62,238,79,10.22,16.38
USG_002359,SUB_00305,2025-10-04,5.6,122,61,8.73,24.4
USG_002360,SUB_04527,2025-12-10,5.37,393,42,3.52,11.4
USG_002361,SUB_01126,2025-12-19,10.76,378,48,16.06,8.09
USG_002362,SUB_04836,2025-10-03,6.39,204,23,63.68,7.47
USG_002363,SUB_04985,2025-12-21,12.2,3,46,22.15,0.71
USG_002364,SUB_02242,2025-09-08,1.14,37,45,5.82,16.45
USG_002365,SUB_02403,2025-09-10,18.32,284,14,2.74,33.9
USG_002366,SUB_03302,2025-09-25,5.43,148,56,0.5,17.0
USG_002367,SUB_01364,2025-10-01,7.36,323,74,1.69,7.65
USG_002368,SUB_01367,2026-01-01,8.09,391,46,27.97,23.02
USG_002369,SUB_02315,2025-09-12,24.33,499,3,1.73,17.49
USG_002370,SUB_03462,2025-10-02,4.83,101,36,20.1,22.18
USG_002371,SUB_01687,2025-09-29,5.67,112,33,6.21,71.68
USG_002372,SUB_00202,2025-12-08,6.68,89,43,40.22,1.03
USG_002373,SUB_04055,2025-12-24,5.46,283,31,4.79,5.18
USG_002374,SUB_02644,2025-09-29,9.1,100,2,19.39,11.7
USG_002375,SUB_03758,2025-09-29,5.15,431,33,7.94,64.22
USG_002376,SUB_03120,2026-01-01,12.68,51,2,34.13,0.55
USG_002377,SUB_01174,2025-12-22,2.23,346,17,49.95,8.61
USG_002378,SUB_03998,2025-10-25,11.22,335,100,61.68,6.32
USG_002379,SUB_04245,2025-12-29,9.21,56,43,11.53,15.95
USG_002380,SUB_01337,2026-01-04,11.47,107,39,32.12,1.82
USG_002381,SUB_00059,2025-11-04,7.04,122,47,3.28,0.43
USG_002382,SUB_04920,2025-12-19,25.65,190,84,23.64,2.61
USG_002383,SUB_01933,2025-09-28,9.81,481,67,22.18,4.64
USG_002384,SUB_04973,2025-12-18,6.32,319,55,11.61,15.34
USG_002385,SUB_01421,2025-12-28,5.38,364,8,36.83,23.43
USG_002386,SUB_02236,2025-09-22,9.55,73,16,4.22,22.57
USG_002387,SUB_01948,2025-12-17,5.22,97,24,5.62,5.87
USG_002388,SUB_02361,2025-11-14,5.62,193,88,13.56,9.48
USG_002389,SUB_01379,2025-10-24,17.43,162,76,4.59,8.82
USG_002390,SUB_02208,2025-10-31,3.66,500,81,8.44,1.25
USG_002391,SUB_04326,2025-10-08,9.98,471,5,5.22,1.38
USG_002392,SUB_03114,2025-12-13,9.23,315,75,5.15,11.19
USG_002393,SUB_00931,2025-10-01,15.34,437,68,38.31,15.29
USG_002394,SUB_02401,2025-10-14,2.86,404,19,26.51,1.43
USG_002395,SUB_02537,2025-10-18,5.05,126,6,2.42,6.68
USG_002396,SUB_04278,2025-11-26,1.22,407,35,22.47,27.73
USG_002397,SUB_02167,2025-12-27,7.03,64,65,29.81,0.97
USG_002398,SUB_03586,2025-11-20,30.04,453,62,0.73,7.71
USG_002399,SUB_03051,2025-10-03,20.95,372,10,3.84,0.16
USG_002400,SUB_00471,2025-12-16,16.21,240,84,7.08,6.9
USG_002401,SUB_02098,2025-11-24,13.65,33,21,88.55,4.17
USG_002402,SUB_01631,2025-11-11,4.45,198,96,20.08,14.94
USG_002403,SUB_02530,2025-12-28,8.32,330,96,24.23,5.36
USG_002404,SUB_00883,2025-11-11,13.88,191,63,0.4,17.75
USG_002405,SUB_04025,2025-11-12,8.14,237,22,6.78,55.96
USG_002406,SUB_02287,2025-10-18,8.87,364,47,4.29,0.76
USG_002407,SUB_02747,2025-11-13,4.68,355,61,0.67,33.29
USG_002408,SUB_04653,2025-12-07,4.1,489,63,33.64,6.0
USG_002409,SUB_03592,2025-11-06,16.5,137,74,7.91,6.2
USG_002410,SUB_04176,2025-10-28,3.87,326,74,44.42,21.77
USG_002411,SUB_04567,2025-11-29,7.16,18,26,19.47,2.76
USG_002412,SUB_00425,2025-10-05,9.34,458,25,2.96,9.55
USG_002413,SUB_02770,2025-11-03,16.94,441,30,70.35,11.93
USG_002414,SUB_00996,2025-10-27,6.33,111,39,2.95,5.01
USG_002415,SUB_01258,2025-10-31,2.15,455,48,7.56,46.37
USG_002416,SUB_02851,2025-11-19,8.4,80,47,1.76,11.89
USG_002417,SUB_02151,2025-10-09,25.92,281,10,17.91,5.03
USG_002418,SUB_00945,2025-09-24,1.72,384,10,0.24,30.83
USG_002419,SUB_00623,2025-10-14,20.82,227,66,5.1,7.74
USG_002420,SUB_01938,2025-10-22,8.58,117,74,2.99,12.67
USG_002421,SUB_01574,2025-09-12,19.79,238,65,18.33,8.68
USG_002422,SUB_03305,2025-11-25,13.92,172,54,43.7,11.03
USG_002423,SUB_00271,2025-11-03,8.99,239,55,16.72,14.42
USG_002424,SUB_03920,2025-10-29,12.02,188,63,61.31,39.87
USG_002425,SUB_01852,2025-10-17,11.68,139,48,36.93,14.84
USG_002426,SUB_00905,2025-09-10,13.47,91,56,39.96,29.44
USG_002427,SUB_00015,2025-10-06,6.17,135,82,13.69,3.27
USG_002428,SUB_03253,2025-09-16,9.79,183,10,0.97,10.7
USG_002429,SUB_04126,2025-10-14,9.88,431,64,5.53,30.29
USG_002430,SUB_00683,2025-11-11,2.64,279,82,4.01,10.48
USG_002431,SUB_01925,2025-09-17,19.81,402,35,84.57,23.85
USG_002432,SUB_03937,2026-01-03,,116,12,1.65,7.29
USG_002433,SUB_04102,2025-09-22,1.32,36,46,70.34,32.71
USG_002434,SUB_01237,2025-09-11,6.75,279,25,66.66,7.73
USG_002435,SUB_03178,2025-10-19,14.23,100,86,4.18,15.67
USG_002436,SUB_01756,2025-10-19,11.25,128,38,23.75,1.34
USG_002437,SUB_01719,2025-12-11,10.86,417,98,26.08,0.88
USG_002438,SUB_04522,2025-12-03,7.1,432,35,20.2,19.7
USG_002439,SUB_01216,2025-10-01,7.73,361,77,1.12,2.72
USG_002440,SUB_03224,2025-09-24,3.78,437,96,3.44,3.27
USG_002441,SUB_03806,2025-12-07,25.05,378,69,2.54,7.42
USG_002442,SUB_00657,2026-01-01,3.52,133,1,2.38,8.35
USG_002443,SUB_03756,2025-12-14,15.75,153,36,2.05,2.27
USG_002444,SUB_00558,2025-12-21,11.41,177,100,2.4,61.87
USG_002445,SUB_02646,2025-10-28,3.97,484,51,14.45,6.7
USG_002446,SUB_04440,2025-12-21,0.47,296,96,33.98,12.86
USG_002447,SUB_02261,2025-11-29,4.19,6,60,31.21,1.65
USG_002448,SUB_03474,2025-11-29,17.93,262,97,8.13,5.88
USG_002449,SUB_04843,2025-09-26,7.69,443,50,45.02,17.24
USG_002450,SUB_04190,2025-10-06,13.91,116,92,17.01,30.68
USG_002451,SUB_00083,2025-12-11,4.44,107,60,16.98,4.81
USG_002452,SUB_00477,2025-10-06,12.23,264,75,1.69,8.29
USG_002453,SUB_04935,2025-12-16,8.56,282,96,6.44,3.01
USG_002454,SUB_00365,2025-11-05,8.43,369,59,7.53,1.54
USG_002455,SUB_02640,2025-10-20,10.18,405,10,32.59,0.96
USG_002456,SUB_03564,2025-10-17,15.55,433,24,27.51,20.01
USG_002457,SUB_02527,2025-10-31,2.77,394,89,30.16,13.84
USG_002458,SUB_01825,2025-10-30,7.09,107,56,5.22,9.34
USG_002459,SUB_00798,2025-11-03,9.53,436,71,28.29,17.97
USG_002460,SUB_00192,2025-09-10,13.57,191,17,17.35,10.16
USG_002461,SUB_01795,2025-11-19,5.29,447,16,40.13,13.52
USG_002462,SUB_04111,2025-10-16,7.7,482,94,0.03,1.14
USG_002463,SUB_00795,2025-09-08,18.29,255,84,19.78,51.06
USG_002464,SUB_03110,2025-12-22,8.9,181,43,5.55,2.53
USG_002465,SUB_04218,2025-10-05,19.07,214,54,26.66,5.1
USG_002466,SUB_02298,2025-12-03,4.17,385,51,20.61,6.14
USG_002467,SUB_04823,2025-12-13,6.27,398,88,5.36,9.9
USG_002468,SUB_01940,2025-11-14,4.23,153,41,6.58,14.35
USG_002469,SUB_02062,2025-11-21,12.65,11,72,30.78,77.23
USG_002470,SUB_03175,2025-12-16,0.52,16,17,47.42,9.3
USG_002471,SUB_03209,2025-09-26,7.48,500,42,5.97,3.82
USG_002472,SUB_01628,2025-11-18,8.65,322,77,62.07,7.29
USG_002473,SUB_02656,2026-01-01,3.35,311,73,59.84,31.87
USG_002474,SUB_01405,2025-12-26,3.78,200,48,3.71,6.27
USG_002475,SUB_02476,2025-10-03,1.69,485,50,61.97,10.18
USG_002476,SUB_04855,2025-09-15,0.46,273,49,53.53,3.62
USG_002477,SUB_04235,2025-10-01,12.51,243,13,20.81,5.37
USG_002478,SUB_04888,2025-10-19,2.12,291,57,12.87,1.53
USG_002479,SUB_00941,2025-11-27,11.92,458,38,49.81,2.18
USG_002480,SUB_00327,2025-09-18,14.06,87,13,12.93,6.73
USG_002481,SUB_02857,2025-12-02,8.18,283,22,5.4,1.87
USG_002482,SUB_00657,2025-09-11,22.48,423,88,15.39,1.31
USG_002483,SUB_02098,2025-11-23,11.94,250,3,2.43,9.27
USG_002484,SUB_04845,2025-09-30,4.28,101,8,8.97,12.75
USG_002485,SUB_02781,2026-01-01,3.17,493,49,1.41,14.14
USG_002486,SUB_03941,2025-10-13,9.03,105,29,38.77,2.88
USG_002487,SUB_03730,2025-10-14,4.67,337,67,2.5,19.63
USG_002488,SUB_03880,2025-09-15,10.96,232,7,37.92,8.05
USG_002489,SUB_00844,2025-10-24,15.15,265,1,43.43,21.82
USG_002490,SUB_00355,2025-09-28,23.5,167,52,30.69,25.99
USG_002491,SUB_02137,2025-10-27,5.82,80,14,82.34,24.08
USG_002492,SUB_02233,2025-09-23,3.01,274,53,4.23,1.1
USG_002493,SUB_01171,2025-11-07,3.95,380,8,3.07,9.35
USG_002494,SUB_01803,2025-10-26,0.94,489,26,9.21,1.89
USG_002495,SUB_02360,2025-09-23,16.12,445,26,2.6,6.42
USG_002496,SUB_00407,2025-10-16,6.36,221,90,5.49,8.66
USG_002497,SUB_00547,2025-12-01,7.18,243,20,4.22,1.0
USG_002498,SUB_02303,2025-11-23,13.88,294,39,4.06,18.76
USG_002499,SUB_03122,2025-11-21,2.67,103,64,18.58,29.37
USG_002500,SUB_03596,2025-12-07,15.95,350,58,14.83,17.76
USG_002501,SUB_02121,2025-10-12,13.97,103,0,26.11,14.82
USG_002502,SUB_04636,2025-09-25,34.2,228,8,6.31,29.92
USG_002503,SUB_02422,2025-12-21,7.43,204,77,9.03,20.42
USG_002504,SUB_04998,2025-12-19,20.19,126,67,2.45,0.96
USG_002505,SUB_01895,2025-10-19,3.27,466,72,33.61,17.64
USG_002506,SUB_02027,2025-12-28,3.52,251,58,20.92,18.11
USG_002507,SUB_04673,2025-11-05,3.15,294,5,6.31,5.05
USG_002508,SUB_04698,2025-12-10,2.7,46,36,1.19,45.72
USG_002509,SUB_01224,2025-11-28,1.81,451,58,23.75,50.23
USG_002510,SUB_02437,2025-10-21,9.48,358,91,12.62,15.8
USG_002511,SUB_00597,2025-12-17,7.46,152,50,50.68,7.01
USG_002512,SUB_01562,2025-11-24,20.86,421,22,6.43,22.5
USG_002513,SUB_00363,2025-10-30,6.1,127,22,18.93,0.01
USG_002514,SUB_02378,2025-12-31,10.46,316,93,14.28,11.87
USG_002515,SUB_02380,2025-11-01,6.41,234,49,30.97,4.95
USG_002516,SUB_01519,2026-01-01,14.23,337,23,17.48,5.18
USG_002517,SUB_00172,2025-12-05,3.78,291,12,11.43,29.53
USG_002518,SUB_04987,2025-10-27,16.01,357,5,0.94,62.32
USG_002519,SUB_01772,2025-10-07,5.31,453,20,12.25,3.18
USG_002520,SUB_04891,2025-10-12,12.59,451,80,9.8,11.41
USG_002521,SUB_01687,2025-11-14,2.15,149,85,12.17,13.82
USG_002522,SUB_00183,2026-01-02,5.24,34,89,26.64,4.02
USG_002523,SUB_03255,2025-12-08,4.85,369,27,27.43,0.65
USG_002524,SUB_04992,2026-01-01,5.4,252,52,2.67,1.97
USG_002525,SUB_00823,2025-12-13,4.1,283,15,28.77,4.07
USG_002526,SUB_00642,2025-10-24,17.6,39,96,41.02,0.39
USG_002527,SUB_02693,2025-09-20,6.5,258,98,17.17,5.48
USG_002528,SUB_02083,2025-12-15,11.58,166,52,14.51,4.89
USG_002529,SUB_02875,2025-11-03,15.83,84,32,2.18,9.81
USG_002530,SUB_02063,2025-10-03,2.01,259,5,13.51,9.19
USG_002531,SUB_00441,2025-11-05,2.38,13,9,26.49,8.23
USG_002532,SUB_00561,2025-11-27,15.99,355,86,92.2,7.61
USG_002533,SUB_01975,2025-12-11,4.69,236,48,0.08,0.26
USG_002534,SUB_01605,2025-10-20,4.28,381,51,1.91,17.67
USG_002535,SUB_00261,2025-12-25,13.31,99,50,25.27,14.25
USG_002536,SUB_01715,2025-09-11,13.63,5,32,0.88,9.01
USG_002537,SUB_04299,2025-09-21,11.99,363,17,10.54,2.68
USG_002538,SUB_03181,2025-10-18,1.17,343,95,27.64,5.63
USG_002539,SUB_04793,2025-11-05,11.19,248,59,27.15,19.51
USG_002540,SUB_00552,2025-09-15,17.21,42,70,26.5,2.56
USG_002541,SUB_03469,2025-11-30,2.06,124,91,5.06,30.54
USG_002542,SUB_02070,2025-11-02,16.95,71,60,0.4,42.21
USG_002543,SUB_02445,2025-12-21,3.75,142,20,23.77,6.46
USG_002544,SUB_01657,2025-09-28,2.49,429,2,0.5,2.68
USG_002545,SUB_01254,2025-11-23,5.56,51,22,13.94,1.87
USG_002546,SUB_01442,2025-10-14,9.23,63,68,8.96,26.28
USG_002547,SUB_01022,2025-12-10,4.09,200,21,5.47,27.81
USG_002548,SUB_01261,2025-09-16,5.66,343,97,4.95,1.08
USG_002549,SUB_00463,2025-09-08,15.06,346,34,1.13,6.48
USG_002550,SUB_02093,2025-09-26,11.42,225,45,18.31,55.88
USG_002551,SUB_00137,2025-09-29,15.49,110,91,24.81,7.75
USG_002552,SUB_03462,2025-09-11,1.38,457,86,4.46,2.25
USG_002553,SUB_03954,2025-11-14,4.85,110,56,12.04,7.37
USG_002554,SUB_00455,2025-12-05,14.74,24,81,9.45,2.97
USG_002555,SUB_04841,2025-12-19,15.9,267,82,14.46,6.21
USG_002556,SUB_01227,2025-11-30,4.2,366,84,6.58,9.85
USG_002557,SUB_01892,2025-12-30,6.88,52,49,0.4,18.62
USG_002558,SUB_03927,2025-12-04,24.76,157,56,4.73,6.17
USG_002559,SUB_03738,2025-09-13,22.65,306,0,21.88,29.81
USG_002560,SUB_01275,2025-09-13,6.01,395,48,7.31,7.97
USG_002561,SUB_04203,2025-12-14,9.46,103,31,32.12,2.64
USG_002562,SUB_02512,2025-10-24,,465,30,9.52,2.32
USG_002563,SUB_02686,2025-10-02,24.72,46,2,2.31,2.32
USG_002564,SUB_04185,2025-10-30,3.79,14,1,39.85,19.37
USG_002565,SUB_00111,2025-10-20,16.37,420,24,18.45,7.83
USG_002566,SUB_04334,2024-07-03 00:00:00,5.87,342,8,3.06,4.86
USG_002567,SUB_03218,2025-10-05,10.25,490,12,15.69,2.04
USG_002568,SUB_02974,2025-12-18,7.76,427,85,6.67,5.74
USG_002569,SUB_04875,2025-09-28,4.48,370,21,19.52,6.53
USG_002570,SUB_00356,2025-09-12,4.19,212,65,8.83,2.66
USG_002571,SUB_01894,2025-09-20,15.08,417,41,4.3,34.85
USG_002572,SUB_01805,2025-10-18,5.49,287,80,13.67,6.41
USG_002573,SUB_04932,2025-10-01,7.87,319,26,11.97,15.41
USG_002574,SUB_00584,2026-01-04,16.96,277,50,78.39,16.34
USG_002575,SUB_04501,2025-10-31,3.44,61,29,69.62,32.08
USG_002576,SUB_03506,2025-10-04,5.59,54,45,42.18,5.61
USG_002577,SUB_00622,2025-10-18,9.84,88,1,86.59,13.11
USG_002578,SUB_02030,2025-10-28,19.92,334,40,16.1,6.39
USG_002579,SUB_03639,2025-09-08,7.22,199,27,20.48,9.35
USG_002580,SUB_02756,2025-11-04,1.98,112,8,13.13,11.99
USG_002581,SUB_02376,2025-11-30,15.58,417,35,0.53,14.25
USG_002582,SUB_00724,2025-11-29,,319,47,65.27,23.48
USG_002583,SUB_01187,2025-09-12,3.6,34,27,9.11,23.19
USG_002584,SUB_04765,2025-10-29,11.79,154,98,27.41,15.56
USG_002585,SUB_04472,2025-11-22,7.34,255,13,42.33,5.58
USG_002586,SUB_04851,2025-12-07,2.72,274,72,17.02,18.69
USG_002587,SUB_04641,2025-09-28,3.02,128,12,4.28,7.28
USG_002588,SUB_02216,2025-11-22,12.26,166,80,0.93,7.16
